,num_streets,age,Acq,avg donation value,profitable,cluster,avg income,collection_amount,donation_amount,total_received,postcode
16636,3,92.0,1.0,543.4690529,0,2,73779.45165,41.0,0.0,41.0,3137
16637,4,54.0,1.0,543.4690529,0,2,73779.45165,41.0,0.0,41.0,3137
16638,3,43.0,0.0,543.4690529,0,2,73779.45165,41.0,0.0,41.0,
16639,3,68.0,1.0,543.4690529,0,2,73779.45165,40.5,0.0,40.5,
16640,3,80.0,1.0,543.4690529,0,2,73779.45165,40.25,0.0,40.25,3137
16641,3,65.0,1.0,543.4690529,0,2,73779.45165,40.0,0.0,40.0,3137
16642,3,56.0,1.0,543.4690529,0,2,73779.45165,40.0,0.0,40.0,3137
16643,3,45.0,0.0,543.4690529,0,2,73779.45165,35.0,5.0,40.0,
16644,3,79.0,0.0,543.4690529,0,2,73779.45165,38.0,0.0,38.0,3138
16645,3,52.0,1.0,543.4690529,0,2,73779.45165,37.0,0.0,37.0,3138
16646,3,46.0,1.0,543.4690529,0,2,73779.45165,36.0,0.0,36.0,3138
16647,4,52.0,0.0,543.4690529,0,2,73779.45165,34.2,0.0,34.2,3138
16648,3,60.0,1.0,543.4690529,0,2,73779.45165,34.0,0.0,34.0,
16649,3,52.0,1.0,543.4690529,0,2,73779.45165,32.0,0.0,32.0,3138
16650,3,46.0,1.0,543.4690529,0,2,73779.45165,32.0,0.0,32.0,3138
16651,3,50.0,1.0,543.4690529,0,2,73779.45165,31.35,0.0,31.35,3138
16652,3,61.0,1.0,543.4690529,0,2,73779.45165,31.0,0.0,31.0,3138
16653,3,72.0,0.0,543.4690529,0,2,73779.45165,30.6,0.0,30.6,
16654,3,60.0,1.0,543.4690529,0,2,73779.45165,30.3,0.0,30.3,3138
16655,3,76.0,1.0,543.4690529,0,2,73779.45165,30.0,0.0,30.0,3138
16656,4,17.0,1.0,543.4690529,0,2,73779.45165,28.0,0.0,28.0,3138
16657,3,59.0,1.0,543.4690529,0,2,73779.45165,27.0,0.0,27.0,
16658,3,77.0,1.0,543.4690529,0,2,73779.45165,25.0,0.0,25.0,3138
16659,3,66.0,1.0,543.4690529,0,2,73779.45165,25.0,0.0,25.0,3138
16660,1,52.0,1.0,543.4690529,0,2,73779.45165,23.0,0.0,23.0,
16661,3,80.0,1.0,543.4690529,0,2,73779.45165,0.0,20.0,20.0,3138
16662,3,72.0,1.0,543.4690529,0,2,73779.45165,20.0,0.0,20.0,3138
16663,3,86.0,1.0,543.4690529,0,2,73779.45165,0.0,20.0,20.0,3138
16664,3,39.0,1.0,543.4690529,0,2,73779.45165,16.6,0.0,16.6,3138
16665,3,37.0,1.0,543.4690529,0,2,73779.45165,16.4,0.0,16.4,3138
16666,3,51.0,1.0,543.4690529,0,2,73779.45165,10.0,0.0,10.0,3138
16667,4,46.0,1.0,543.4690529,0,2,73779.45165,0.0,10.0,10.0,3138
16668,3,37.0,0.0,543.4690529,0,2,73779.45165,7.5,0.0,7.5,
16669,3,69.0,1.0,543.4690529,0,2,73779.45165,0.0,5.0,5.0,
16670,4,57.0,0.0,322.243302,1,4,67887.73684,180.0,0.0,180.0,3138
16671,3,79.0,1.0,322.243302,1,4,67887.73684,155.8,0.0,155.8,
16672,3,71.0,0.0,322.243302,1,4,67887.73684,132.0,0.0,132.0,3138
16673,3,68.0,1.0,322.243302,1,4,67887.73684,117.5,0.0,117.5,3138
16674,3,62.0,1.0,322.243302,1,4,67887.73684,106.0,0.0,106.0,
16675,3,68.0,0.0,322.243302,1,4,67887.73684,100.0,0.0,100.0,3138
16676,3,73.0,1.0,322.243302,1,4,67887.73684,83.0,0.0,83.0,
16677,3,62.0,1.0,322.243302,1,4,67887.73684,80.0,0.0,80.0,3138
16678,3,85.0,1.0,322.243302,0,4,67887.73684,73.9,0.0,73.9,3138
16679,3,64.0,1.0,322.243302,0,4,67887.73684,65.0,0.0,65.0,3138
16680,4,70.0,1.0,322.243302,0,4,67887.73684,56.0,0.0,56.0,
16681,3,41.0,1.0,322.243302,0,4,67887.73684,55.35,0.0,55.35,
16682,4,68.0,1.0,322.243302,0,4,67887.73684,54.0,0.0,54.0,
16683,3,74.0,1.0,322.243302,0,4,67887.73684,52.0,0.0,52.0,3139
16684,3,66.0,0.0,322.243302,0,4,67887.73684,52.0,0.0,52.0,3139
16685,3,71.0,1.0,322.243302,0,4,67887.73684,0.0,50.0,50.0,
16686,2,43.0,1.0,322.243302,0,4,67887.73684,50.0,0.0,50.0,3139
16687,3,57.0,1.0,322.243302,0,4,67887.73684,50.0,0.0,50.0,3139
16688,3,51.0,0.0,322.243302,0,4,67887.73684,50.0,0.0,50.0,
16689,3,76.0,1.0,322.243302,0,4,67887.73684,43.0,0.0,43.0,3139
16690,3,59.0,0.0,322.243302,0,4,67887.73684,37.0,0.0,37.0,
16691,3,65.0,1.0,322.243302,0,4,67887.73684,35.0,0.0,35.0,
16692,3,50.0,1.0,322.243302,0,4,67887.73684,33.0,0.0,33.0,
16693,3,46.0,1.0,322.243302,0,4,67887.73684,32.0,0.0,32.0,3139
16694,3,67.0,0.0,322.243302,0,4,67887.73684,30.0,0.0,30.0,
16695,3,45.0,1.0,322.243302,0,4,67887.73684,27.0,0.0,27.0,3139
16696,3,66.0,1.0,322.243302,0,4,67887.73684,27.0,0.0,27.0,3139
16697,3,56.0,1.0,322.243302,0,4,67887.73684,24.0,0.0,24.0,3139
16698,3,64.0,1.0,383.460112,1,4,63039.80896,119.0,0.0,119.0,
16699,3,69.0,1.0,383.460112,1,4,63039.80896,102.3,0.0,102.3,3139
16700,5,82.0,1.0,383.460112,1,4,63039.80896,100.0,0.0,100.0,3139
16701,3,74.0,0.0,383.460112,1,4,63039.80896,100.0,0.0,100.0,3140
16702,3,73.0,0.0,383.460112,1,4,63039.80896,87.15,0.0,87.15,
16703,1,63.0,1.0,383.460112,0,4,63039.80896,74.0,0.0,74.0,
16704,3,72.0,1.0,383.460112,0,4,63039.80896,71.35,0.0,71.35,
16705,3,71.0,0.0,383.460112,0,4,63039.80896,70.0,0.0,70.0,3140
16706,4,72.0,1.0,383.460112,0,4,63039.80896,66.5,0.0,66.5,3140
16707,3,43.0,0.0,383.460112,0,4,63039.80896,65.0,0.0,65.0,3140
16708,4,60.0,1.0,383.460112,0,4,63039.80896,51.0,0.0,51.0,3140
16709,3,62.0,1.0,383.460112,0,4,63039.80896,50.0,0.0,50.0,
16710,4,46.0,1.0,383.460112,0,4,63039.80896,43.5,0.0,43.5,
16711,3,79.0,1.0,383.460112,0,4,63039.80896,22.0,20.0,42.0,3140
16712,4,52.0,0.0,383.460112,0,4,63039.80896,40.6,0.0,40.6,3140
16713,3,61.0,1.0,383.460112,0,4,63039.80896,40.0,0.0,40.0,
16714,3,55.0,0.0,383.460112,0,4,63039.80896,40.0,0.0,40.0,3140
16715,3,70.0,1.0,383.460112,0,4,63039.80896,34.0,0.0,34.0,
16716,3,58.0,0.0,383.460112,0,4,63039.80896,34.0,0.0,34.0,3140
16717,3,69.0,1.0,383.460112,0,4,63039.80896,31.0,0.0,31.0,
16718,3,56.0,1.0,383.460112,0,4,63039.80896,26.65,0.0,26.65,3140
16719,3,57.0,1.0,383.460112,0,4,63039.80896,25.0,0.0,25.0,3140
16720,3,42.0,0.0,383.460112,0,4,63039.80896,22.55,0.0,22.55,3140
16721,3,71.0,1.0,383.460112,0,4,63039.80896,0.0,20.0,20.0,3140
16722,3,62.0,0.0,383.460112,0,4,63039.80896,20.0,0.0,20.0,3140
16723,3,69.0,1.0,383.460112,0,4,63039.80896,15.0,0.0,15.0,
16724,3,54.0,0.0,383.460112,0,4,63039.80896,15.0,0.0,15.0,3140
16725,3,67.0,1.0,383.460112,0,4,63039.80896,0.0,5.0,5.0,3140
16726,3,67.0,1.0,413.0610599,1,4,66934.90041,126.0,0.0,126.0,3140
16727,1,70.0,1.0,413.0610599,1,4,66934.90041,114.0,0.0,114.0,
16728,3,72.0,1.0,413.0610599,1,4,66934.90041,90.0,0.0,90.0,3140
16729,3,79.0,0.0,413.0610599,1,4,66934.90041,89.0,0.0,89.0,3140
16730,3,66.0,1.0,413.0610599,0,4,66934.90041,73.0,0.0,73.0,3140
16731,1,41.0,1.0,413.0610599,0,4,66934.90041,60.0,0.0,60.0,
16732,3,40.0,1.0,413.0610599,0,4,66934.90041,60.0,0.0,60.0,
16733,3,44.0,1.0,413.0610599,0,4,66934.90041,50.0,0.0,50.0,3141
16734,1,57.0,1.0,413.0610599,0,4,66934.90041,46.0,0.0,46.0,
16735,3,61.0,0.0,413.0610599,0,4,66934.90041,40.0,0.0,40.0,3141
16736,3,65.0,1.0,413.0610599,0,4,66934.90041,30.0,0.0,30.0,3141
16737,3,49.0,1.0,413.0610599,0,4,66934.90041,25.0,0.0,25.0,
16738,3,78.0,1.0,413.0610599,0,4,66934.90041,0.0,20.0,20.0,3141
16739,3,68.0,1.0,413.0610599,0,4,66934.90041,20.0,0.0,20.0,
16740,3,74.0,0.0,392.4708738,1,0,61618.89262,230.0,0.0,230.0,
16741,3,56.0,0.0,392.4708738,1,0,61618.89262,192.0,0.0,192.0,3141
16742,3,61.0,1.0,392.4708738,1,0,61618.89262,188.55,0.0,188.55,
16743,3,71.0,1.0,392.4708738,1,0,61618.89262,160.3,10.0,170.3,3141
16744,4,68.0,0.0,392.4708738,1,0,61618.89262,170.0,0.0,170.0,
16745,3,71.0,1.0,392.4708738,1,0,61618.89262,160.3,0.0,160.3,
16746,3,47.0,1.0,392.4708738,1,0,61618.89262,135.0,20.0,155.0,3141
16747,4,66.0,1.0,392.4708738,1,0,61618.89262,150.0,0.0,150.0,3141
16748,4,69.0,0.0,392.4708738,1,0,61618.89262,150.0,0.0,150.0,
16749,3,67.0,0.0,392.4708738,1,0,61618.89262,145.0,0.0,145.0,3141
16750,4,72.0,0.0,392.4708738,1,0,61618.89262,139.0,0.0,139.0,3142
16751,3,47.0,1.0,392.4708738,1,0,61618.89262,135.0,0.0,135.0,3142
16752,3,57.0,1.0,392.4708738,1,0,61618.89262,130.0,0.0,130.0,3142
16753,3,68.0,0.0,392.4708738,1,0,61618.89262,126.0,0.0,126.0,
16754,3,90.0,0.0,392.4708738,1,0,61618.89262,123.0,0.0,123.0,
16755,3,72.0,1.0,392.4708738,1,0,61618.89262,122.0,0.0,122.0,
16756,4,52.0,1.0,392.4708738,1,0,61618.89262,122.0,0.0,122.0,
16757,5,52.0,0.0,392.4708738,1,0,61618.89262,120.0,0.0,120.0,
16758,3,73.0,1.0,392.4708738,1,0,61618.89262,118.35,0.0,118.35,3142
16759,4,67.0,1.0,392.4708738,1,0,61618.89262,117.0,0.0,117.0,
16760,3,52.0,1.0,392.4708738,1,0,61618.89262,115.1,0.0,115.1,3142
16761,3,74.0,0.0,392.4708738,1,0,61618.89262,90.0,20.0,110.0,3142
16762,4,74.0,0.0,392.4708738,1,0,61618.89262,110.0,0.0,110.0,3142
16763,3,58.0,0.0,392.4708738,1,0,61618.89262,107.0,0.0,107.0,
16764,3,67.0,1.0,392.4708738,1,0,61618.89262,100.0,0.0,100.0,
16765,3,65.0,1.0,392.4708738,1,0,61618.89262,100.0,0.0,100.0,3142
16766,3,57.0,1.0,392.4708738,1,0,61618.89262,100.0,0.0,100.0,
16767,4,72.0,0.0,392.4708738,1,0,61618.89262,0.0,100.0,100.0,3142
16768,3,77.0,0.0,392.4708738,1,0,61618.89262,83.0,17.0,100.0,3142
16769,4,71.0,1.0,392.4708738,1,0,61618.89262,95.0,0.0,95.0,
16770,3,78.0,0.0,392.4708738,1,0,61618.89262,90.0,0.0,90.0,
16771,3,53.0,0.0,392.4708738,1,0,61618.89262,68.3,20.0,88.3,3142
16772,3,84.0,1.0,392.4708738,1,0,61618.89262,86.8,0.0,86.8,3142
16773,3,62.0,0.0,392.4708738,1,0,61618.89262,85.0,0.0,85.0,3142
16774,3,66.0,0.0,392.4708738,1,0,61618.89262,84.3,0.0,84.3,3142
16775,3,61.0,1.0,392.4708738,1,0,61618.89262,82.0,0.0,82.0,3142
16776,3,69.0,0.0,392.4708738,1,0,61618.89262,81.0,0.0,81.0,3143
16777,3,70.0,1.0,392.4708738,1,0,61618.89262,0.0,80.0,80.0,3143
16778,4,58.0,0.0,392.4708738,1,0,61618.89262,80.0,0.0,80.0,
16779,3,51.0,1.0,392.4708738,1,0,61618.89262,75.6,0.0,75.6,
16780,3,61.0,0.0,392.4708738,0,0,61618.89262,75.0,0.0,75.0,3143
16781,3,71.0,1.0,392.4708738,0,0,61618.89262,52.0,20.0,72.0,
16782,3,55.0,0.0,392.4708738,0,0,61618.89262,72.0,0.0,72.0,
16783,3,76.0,1.0,392.4708738,0,0,61618.89262,68.0,0.0,68.0,3143
16784,3,57.0,1.0,392.4708738,0,0,61618.89262,67.75,0.0,67.75,
16785,3,82.0,1.0,392.4708738,0,0,61618.89262,64.2,0.0,64.2,
16786,4,66.0,0.0,392.4708738,0,0,61618.89262,64.0,0.0,64.0,3143
16787,4,65.0,0.0,392.4708738,0,0,61618.89262,60.0,0.0,60.0,3144
16788,3,45.0,0.0,392.4708738,0,0,61618.89262,60.0,0.0,60.0,
16789,3,62.0,0.0,392.4708738,0,0,61618.89262,60.0,0.0,60.0,3144
16790,3,62.0,0.0,392.4708738,0,0,61618.89262,60.0,0.0,60.0,3144
16791,4,70.0,0.0,392.4708738,0,0,61618.89262,58.0,0.0,58.0,3144
16792,3,68.0,0.0,392.4708738,0,0,61618.89262,56.5,0.0,56.5,
16793,1,62.0,1.0,392.4708738,0,0,61618.89262,56.0,0.0,56.0,
16794,3,37.0,1.0,392.4708738,0,0,61618.89262,50.0,0.0,50.0,
16795,3,55.0,1.0,392.4708738,0,0,61618.89262,50.0,0.0,50.0,3144
16796,2,66.0,1.0,392.4708738,0,0,61618.89262,30.0,20.0,50.0,
16797,3,69.0,1.0,392.4708738,0,0,61618.89262,50.0,0.0,50.0,
16798,3,67.0,1.0,392.4708738,0,0,61618.89262,50.0,0.0,50.0,
16799,3,49.0,1.0,392.4708738,0,0,61618.89262,50.0,0.0,50.0,
16800,3,61.0,1.0,392.4708738,0,0,61618.89262,45.8,0.0,45.8,
16801,3,47.0,1.0,392.4708738,0,0,61618.89262,44.0,0.0,44.0,3144
16802,3,66.0,1.0,392.4708738,0,0,61618.89262,38.0,0.0,38.0,
16803,1,56.0,1.0,392.4708738,0,0,61618.89262,35.0,0.0,35.0,3144
16804,3,59.0,1.0,392.4708738,0,0,61618.89262,34.0,0.0,34.0,3144
16805,3,56.0,0.0,392.4708738,0,0,61618.89262,31.0,0.0,31.0,
16806,4,60.0,1.0,392.4708738,0,0,61618.89262,30.0,0.0,30.0,3144
16807,3,71.0,1.0,392.4708738,0,0,61618.89262,0.0,30.0,30.0,
16808,3,45.0,1.0,392.4708738,0,0,61618.89262,25.0,0.0,25.0,
16809,4,64.0,1.0,392.4708738,0,0,61618.89262,24.0,0.0,24.0,
16810,3,49.0,0.0,392.4708738,0,0,61618.89262,23.5,0.0,23.5,3145
16811,3,46.0,0.0,392.4708738,0,0,61618.89262,23.45,0.0,23.45,
16812,3,39.0,1.0,392.4708738,0,0,61618.89262,22.6,0.0,22.6,3145
16813,3,60.0,1.0,392.4708738,0,0,61618.89262,20.0,0.0,20.0,
16814,1,66.0,1.0,392.4708738,0,0,61618.89262,20.0,0.0,20.0,
16815,3,52.0,0.0,392.4708738,0,0,61618.89262,20.0,0.0,20.0,3145
16816,3,31.0,0.0,392.4708738,0,0,61618.89262,20.0,0.0,20.0,3145
16817,3,33.0,1.0,392.4708738,0,0,61618.89262,15.0,0.0,15.0,
16818,3,64.0,0.0,311.065762,1,4,65962.24341,212.0,0.0,212.0,3145
16819,4,76.0,1.0,311.065762,1,4,65962.24341,190.0,0.0,190.0,3145
16820,3,65.0,1.0,311.065762,1,4,65962.24341,150.0,0.0,150.0,
16821,3,73.0,0.0,311.065762,1,4,65962.24341,106.4,0.0,106.4,
16822,3,45.0,1.0,311.065762,0,4,65962.24341,72.0,0.0,72.0,3145
16823,4,45.0,1.0,311.065762,0,4,65962.24341,70.0,0.0,70.0,3145
16824,3,65.0,0.0,311.065762,0,4,65962.24341,58.0,0.0,58.0,
16825,3,76.0,1.0,311.065762,0,4,65962.24341,56.0,0.0,56.0,3145
16826,4,69.0,1.0,311.065762,0,4,65962.24341,53.0,0.0,53.0,3145
16827,5,64.0,0.0,311.065762,0,4,65962.24341,42.0,0.0,42.0,3145
16828,3,64.0,0.0,311.065762,0,4,65962.24341,0.0,38.0,38.0,3145
16829,1,47.0,1.0,311.065762,0,4,65962.24341,27.0,0.0,27.0,
16830,3,42.0,1.0,311.065762,0,4,65962.24341,7.0,0.0,7.0,
16831,3,47.0,0.0,352.872428,1,4,71067.74943,35.0,100.0,135.0,3145
16832,7,73.0,1.0,352.872428,1,4,71067.74943,130.0,0.0,130.0,3145
16833,3,63.0,1.0,352.872428,1,4,71067.74943,100.0,0.0,100.0,
16834,4,41.0,0.0,352.872428,1,4,71067.74943,100.0,0.0,100.0,
16835,1,70.0,1.0,352.872428,1,4,71067.74943,84.0,0.0,84.0,
16836,3,65.0,0.0,352.872428,0,4,71067.74943,70.7,0.0,70.7,
16837,3,54.0,1.0,352.872428,0,4,71067.74943,45.0,0.0,45.0,3145
16838,3,54.0,0.0,352.872428,0,4,71067.74943,39.0,0.0,39.0,
16839,3,64.0,1.0,352.872428,0,4,71067.74943,30.0,0.0,30.0,3145
16840,3,57.0,1.0,352.872428,0,4,71067.74943,29.0,0.0,29.0,3145
16841,3,84.0,1.0,343.2286528,1,4,68133.94502,200.0,0.0,200.0,3145
16842,3,55.0,1.0,343.2286528,1,4,68133.94502,200.0,0.0,200.0,3146
16843,4,73.0,1.0,343.2286528,1,4,68133.94502,156.0,0.0,156.0,3146
16844,3,83.0,0.0,343.2286528,1,4,68133.94502,135.0,0.0,135.0,3146
16845,3,76.0,0.0,343.2286528,1,4,68133.94502,134.0,0.0,134.0,
16846,5,59.0,0.0,343.2286528,1,4,68133.94502,113.0,0.0,113.0,3146
16847,3,67.0,1.0,343.2286528,1,4,68133.94502,110.0,0.0,110.0,
16848,3,50.0,1.0,343.2286528,1,4,68133.94502,100.0,0.0,100.0,3146
16849,4,68.0,1.0,343.2286528,1,4,68133.94502,100.0,0.0,100.0,
16850,4,76.0,0.0,343.2286528,1,4,68133.94502,93.8,0.0,93.8,3146
16851,3,64.0,0.0,343.2286528,1,4,68133.94502,90.6,0.0,90.6,3146
16852,3,68.0,1.0,343.2286528,0,4,68133.94502,73.0,0.0,73.0,3146
16853,4,53.0,0.0,343.2286528,0,4,68133.94502,60.0,0.0,60.0,
16854,4,64.0,0.0,343.2286528,0,4,68133.94502,56.0,0.0,56.0,3146
16855,4,53.0,0.0,343.2286528,0,4,68133.94502,50.0,0.0,50.0,3146
16856,3,44.0,1.0,343.2286528,0,4,68133.94502,40.0,0.0,40.0,
16857,4,70.0,1.0,343.2286528,0,4,68133.94502,37.0,0.0,37.0,3146
16858,3,78.0,0.0,343.2286528,0,4,68133.94502,37.0,0.0,37.0,3146
16859,4,61.0,1.0,343.2286528,0,4,68133.94502,36.95,0.0,36.95,3146
16860,3,59.0,1.0,343.2286528,0,4,68133.94502,25.0,0.0,25.0,3146
16861,3,47.0,0.0,343.2286528,0,4,68133.94502,10.0,0.0,10.0,3146
16862,4,74.0,1.0,572.3333333,1,4,64454.23556,111.0,0.0,111.0,
16863,4,78.0,1.0,572.3333333,1,4,64454.23556,90.0,0.0,90.0,
16864,3,32.0,1.0,572.3333333,1,4,64454.23556,85.0,0.0,85.0,
16865,5,46.0,1.0,572.3333333,1,4,64454.23556,80.0,0.0,80.0,3146
16866,3,49.0,1.0,572.3333333,1,4,64454.23556,76.5,0.0,76.5,
16867,5,60.0,0.0,572.3333333,0,4,64454.23556,70.5,0.0,70.5,3146
16868,1,64.0,1.0,572.3333333,0,4,64454.23556,61.5,0.0,61.5,3146
16869,3,80.0,1.0,572.3333333,0,4,64454.23556,59.0,0.0,59.0,3146
16870,3,75.0,1.0,572.3333333,0,4,64454.23556,58.0,0.0,58.0,3146
16871,3,70.0,0.0,572.3333333,0,4,64454.23556,55.0,0.0,55.0,3146
16872,4,53.0,0.0,572.3333333,0,4,64454.23556,51.0,0.0,51.0,
16873,3,74.0,1.0,572.3333333,0,4,64454.23556,50.0,0.0,50.0,
16874,3,68.0,1.0,572.3333333,0,4,64454.23556,45.0,0.0,45.0,3146
16875,3,60.0,1.0,572.3333333,0,4,64454.23556,45.0,0.0,45.0,3146
16876,3,67.0,1.0,572.3333333,0,4,64454.23556,43.0,0.0,43.0,3146
16877,3,62.0,1.0,572.3333333,0,4,64454.23556,39.7,0.0,39.7,
16878,3,25.0,1.0,572.3333333,0,4,64454.23556,35.0,0.0,35.0,
16879,4,69.0,1.0,572.3333333,0,4,64454.23556,35.0,0.0,35.0,3146
16880,3,49.0,0.0,572.3333333,0,4,64454.23556,30.4,0.0,30.4,3146
16881,3,51.0,1.0,572.3333333,0,4,64454.23556,30.0,0.0,30.0,
16882,3,53.0,1.0,572.3333333,0,4,64454.23556,30.0,0.0,30.0,3146
16883,3,50.0,0.0,572.3333333,0,4,64454.23556,30.0,0.0,30.0,3146
16884,1,49.0,1.0,572.3333333,0,4,64454.23556,29.0,0.0,29.0,3146
16885,5,72.0,1.0,572.3333333,0,4,64454.23556,25.0,0.0,25.0,3146
16886,3,51.0,0.0,572.3333333,0,4,64454.23556,25.0,0.0,25.0,3146
16887,3,57.0,1.0,572.3333333,0,4,64454.23556,20.0,0.0,20.0,
16888,3,49.0,1.0,572.3333333,0,4,64454.23556,19.0,0.0,19.0,
16889,1,61.0,1.0,572.3333333,0,4,64454.23556,10.0,0.0,10.0,3146
16890,5,74.0,0.0,306.4171884,1,4,61453.63446,169.25,0.0,169.25,
16891,5,67.0,1.0,306.4171884,1,4,61453.63446,120.0,0.0,120.0,3146
16892,3,68.0,0.0,306.4171884,1,4,61453.63446,107.0,0.0,107.0,
16893,3,54.0,0.0,306.4171884,1,4,61453.63446,90.0,0.0,90.0,3146
16894,3,43.0,0.0,306.4171884,1,4,61453.63446,83.5,0.0,83.5,3146
16895,3,52.0,1.0,306.4171884,0,4,61453.63446,74.0,0.0,74.0,
16896,1,60.0,1.0,306.4171884,0,4,61453.63446,70.0,0.0,70.0,3146
16897,3,71.0,1.0,306.4171884,0,4,61453.63446,65.0,0.0,65.0,3146
16898,3,72.0,1.0,306.4171884,0,4,61453.63446,56.75,0.0,56.75,
16899,3,67.0,0.0,306.4171884,0,4,61453.63446,55.0,0.0,55.0,3146
16900,3,69.0,1.0,306.4171884,0,4,61453.63446,53.0,0.0,53.0,
16901,3,51.0,1.0,306.4171884,0,4,61453.63446,50.0,0.0,50.0,3147
16902,3,49.0,1.0,306.4171884,0,4,61453.63446,45.0,0.0,45.0,
16903,3,70.0,0.0,306.4171884,0,4,61453.63446,44.0,0.0,44.0,3147
16904,3,77.0,0.0,306.4171884,0,4,61453.63446,42.0,0.0,42.0,3147
16905,3,72.0,1.0,306.4171884,0,4,61453.63446,40.0,0.0,40.0,
16906,3,65.0,1.0,306.4171884,0,4,61453.63446,39.0,0.0,39.0,
16907,3,56.0,1.0,306.4171884,0,4,61453.63446,32.15,0.0,32.15,3147
16908,3,57.0,1.0,306.4171884,0,4,61453.63446,31.0,0.0,31.0,3147
16909,3,71.0,1.0,306.4171884,0,4,61453.63446,30.0,0.0,30.0,
16910,3,58.0,1.0,306.4171884,0,4,61453.63446,30.0,0.0,30.0,3147
16911,3,45.0,0.0,306.4171884,0,4,61453.63446,30.0,0.0,30.0,
16912,3,60.0,1.0,306.4171884,0,4,61453.63446,23.55,0.0,23.55,3147
16913,2,56.0,1.0,306.4171884,0,4,61453.63446,23.0,0.0,23.0,
16914,3,54.0,1.0,306.4171884,0,4,61453.63446,22.0,0.0,22.0,3147
16915,5,69.0,0.0,306.4171884,0,4,61453.63446,20.0,0.0,20.0,3147
16916,4,56.0,0.0,306.4171884,0,4,61453.63446,0.0,20.0,20.0,3147
16917,4,44.0,1.0,306.4171884,0,4,61453.63446,16.0,0.0,16.0,
16918,3,60.0,1.0,306.4171884,0,4,61453.63446,15.0,0.0,15.0,
16919,5,53.0,0.0,306.4171884,0,4,61453.63446,15.0,0.0,15.0,3147
16920,1,67.0,1.0,631.9787234,1,4,75271.74933,359.0,0.0,359.0,
16921,4,68.0,0.0,631.9787234,1,4,75271.74933,140.0,0.0,140.0,3147
16922,3,59.0,1.0,631.9787234,1,4,75271.74933,136.0,0.0,136.0,3147
16923,3,69.0,0.0,631.9787234,1,4,75271.74933,102.0,0.0,102.0,3147
16924,3,83.0,1.0,631.9787234,1,4,75271.74933,86.0,0.0,86.0,3147
16925,3,66.0,1.0,631.9787234,1,4,75271.74933,80.8,0.0,80.8,3147
16926,3,76.0,1.0,631.9787234,0,4,75271.74933,69.0,0.0,69.0,
16927,3,74.0,1.0,631.9787234,0,4,75271.74933,67.25,0.0,67.25,3147
16928,3,68.0,1.0,631.9787234,0,4,75271.74933,65.0,0.0,65.0,
16929,3,54.0,0.0,631.9787234,0,4,75271.74933,63.5,0.0,63.5,
16930,3,57.0,1.0,631.9787234,0,4,75271.74933,60.0,0.0,60.0,
16931,4,77.0,1.0,631.9787234,0,4,75271.74933,50.0,0.0,50.0,3147
16932,1,66.0,1.0,631.9787234,0,4,75271.74933,50.0,0.0,50.0,
16933,3,74.0,1.0,631.9787234,0,4,75271.74933,50.0,0.0,50.0,3147
16934,4,77.0,1.0,631.9787234,0,4,75271.74933,40.0,0.0,40.0,
16935,3,70.0,1.0,631.9787234,0,4,75271.74933,34.0,0.0,34.0,
16936,3,82.0,0.0,631.9787234,0,4,75271.74933,20.0,0.0,20.0,3147
16937,4,66.0,0.0,1923.98054,1,0,83410.16975,235.0,0.0,235.0,3147
16938,3,72.0,0.0,1923.98054,1,0,83410.16975,160.0,0.0,160.0,3148
16939,1,57.0,1.0,1923.98054,1,0,83410.16975,144.7,0.0,144.7,
16940,4,73.0,1.0,1923.98054,1,0,83410.16975,38.0,70.0,108.0,3148
16941,3,54.0,1.0,1923.98054,1,0,83410.16975,0.0,100.0,100.0,3148
16942,3,56.0,1.0,1923.98054,1,0,83410.16975,93.0,0.0,93.0,
16943,4,60.0,1.0,1923.98054,1,0,83410.16975,80.0,0.0,80.0,3148
16944,3,43.0,0.0,1923.98054,0,0,83410.16975,72.75,0.0,72.75,3148
16945,3,53.0,1.0,1923.98054,0,0,83410.16975,70.0,0.0,70.0,3148
16946,3,52.0,0.0,1923.98054,0,0,83410.16975,70.0,0.0,70.0,3149
16947,4,65.0,1.0,1923.98054,0,0,83410.16975,60.0,0.0,60.0,3149
16948,3,74.0,1.0,1923.98054,0,0,83410.16975,55.3,0.0,55.3,3149
16949,3,79.0,1.0,1923.98054,0,0,83410.16975,55.0,0.0,55.0,
16950,3,49.0,1.0,1923.98054,0,0,83410.16975,50.0,0.0,50.0,3149
16951,3,76.0,1.0,1923.98054,0,0,83410.16975,50.0,0.0,50.0,3149
16952,3,68.0,1.0,1923.98054,0,0,83410.16975,40.0,0.0,40.0,
16953,3,55.0,1.0,1923.98054,0,0,83410.16975,35.0,0.0,35.0,
16954,3,63.0,0.0,1923.98054,0,0,83410.16975,29.0,6.0,35.0,3149
16955,3,53.0,1.0,1923.98054,0,0,83410.16975,26.0,0.0,26.0,3149
16956,3,78.0,1.0,1923.98054,0,0,83410.16975,0.0,25.0,25.0,3149
16957,3,62.0,1.0,1923.98054,0,0,83410.16975,20.0,0.0,20.0,3149
16958,4,67.0,1.0,1923.98054,0,0,83410.16975,20.0,0.0,20.0,3149
16959,3,46.0,1.0,1923.98054,0,0,83410.16975,20.0,0.0,20.0,3149
