,age,num_streets,gender,Acq,postcode,avg salary,Median_Tot_fam_inc_weekly,avg gross tax paid,avg donation value,prediction,profitable
4800,66.0,1,1,1.0,2538,51775.58459,1014,14432.78788,592.2245614,1,1
4801,62.0,1,1,1.0,2538,51775.58459,1014,14432.78788,592.2245614,1,1
4802,65.0,1,1,0.0,2538,51775.58459,1014,14432.78788,592.2245614,0,0
4803,60.0,1,0,1.0,2538,51775.58459,1014,14432.78788,592.2245614,0,0
4804,86.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4805,69.0,1,1,0.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4806,56.0,9,1,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4807,66.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4808,74.0,2,0,0.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4809,85.0,1,0,0.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4810,70.0,9,1,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4811,79.0,1,1,0.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4812,63.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,1
4813,75.0,11,0,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4814,59.0,9,0,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4815,88.0,1,0,0.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4816,70.0,9,0,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4817,79.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4818,71.0,1,0,0.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4819,67.0,1,0,0.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4820,52.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4821,72.0,3,1,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4822,71.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,1,1
4823,45.0,2,0,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4824,51.0,1,1,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4825,65.0,9,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4826,62.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4827,81.0,9,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4828,63.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4829,77.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4830,60.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4831,74.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4832,62.0,1,0,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4833,75.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4834,61.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4835,72.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4836,72.0,1,1,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4837,66.0,1,0,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4838,61.0,1,1,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4839,52.0,9,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4840,69.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4841,62.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4842,48.0,9,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4843,76.0,2,0,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4844,58.0,3,0,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4845,60.0,1,1,0.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4846,74.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4847,28.0,1,1,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4848,73.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4849,77.0,1,0,1.0,2539,49154.74823,881,10154.05728,324.386073,0,0
4850,40.0,3,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4851,73.0,2,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4852,69.0,10,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4853,59.0,9,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4854,60.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4855,57.0,3,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4856,74.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4857,79.0,1,0,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4858,71.0,2,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4859,73.0,2,0,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4860,60.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4861,67.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4862,71.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4863,67.0,2,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4864,74.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4865,68.0,1,0,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4866,64.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4867,52.0,10,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4868,68.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4869,83.0,1,0,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4870,50.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4871,70.0,2,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4872,41.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4873,68.0,2,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4874,68.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4875,66.0,2,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4876,81.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4877,66.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4878,50.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4879,41.0,11,1,1.0,2540,55176.503,994,11515.94389,276.973107,1,1
4880,79.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4881,61.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,1,1
4882,65.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,0,0
4883,35.0,1,0,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4884,56.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4885,66.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4886,67.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4887,84.0,2,0,0.0,2540,55176.503,994,11515.94389,276.973107,0,0
4888,71.0,11,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4889,82.0,9,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4890,66.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4891,73.0,1,0,0.0,2540,55176.503,994,11515.94389,276.973107,0,0
4892,57.0,1,0,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4893,50.0,9,0,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4894,71.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,1,0
4895,53.0,2,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4896,73.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,0,0
4897,62.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4898,36.0,4,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4899,69.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4900,69.0,1,1,0.0,2540,55176.503,994,11515.94389,276.973107,0,0
4901,66.0,1,0,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4902,65.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4903,46.0,9,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4904,76.0,1,1,1.0,2540,55176.503,994,11515.94389,276.973107,0,0
4905,73.0,2,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4906,64.0,1,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4907,63.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4908,61.0,1,0,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4909,60.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4910,64.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4911,39.0,9,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4912,64.0,1,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4913,44.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4914,75.0,1,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4915,67.0,2,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4916,75.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4917,82.0,9,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4918,80.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4919,81.0,2,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4920,76.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,1,1
4921,66.0,1,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4922,69.0,2,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4923,46.0,1,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4924,76.0,1,0,0.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4925,72.0,2,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4926,50.0,9,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4927,66.0,1,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4928,83.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4929,67.0,3,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4930,66.0,10,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4931,53.0,1,0,0.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4932,61.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4933,74.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4934,63.0,9,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4935,60.0,1,0,0.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4936,67.0,1,1,0.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4937,84.0,9,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4938,76.0,1,1,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4939,79.0,10,0,1.0,2541,53852.88879,1022,10658.18235,292.8412865,0,0
4940,67.0,4,0,1.0,2546,48226.75796,890,10273.21891,460.1698113,1,1
4941,68.0,2,1,1.0,2546,48226.75796,890,10273.21891,460.1698113,1,1
4942,68.0,1,1,1.0,2546,48226.75796,890,10273.21891,460.1698113,1,1
4943,65.0,1,1,1.0,2546,48226.75796,890,10273.21891,460.1698113,1,1
4944,75.0,1,0,0.0,2546,48226.75796,890,10273.21891,460.1698113,1,1
4945,72.0,1,1,0.0,2546,48226.75796,890,10273.21891,460.1698113,0,0
4946,66.0,1,0,0.0,2546,48226.75796,890,10273.21891,460.1698113,0,0
4947,72.0,1,0,1.0,2546,48226.75796,890,10273.21891,460.1698113,0,0
4948,69.0,10,1,1.0,2546,48226.75796,890,10273.21891,460.1698113,0,0
4949,80.0,4,1,0.0,2546,48226.75796,890,10273.21891,460.1698113,0,0
4950,72.0,1,0,1.0,2550,51730.76843,1055,11544.5464,497.7478992,1,1
4951,58.0,2,1,0.0,2550,51730.76843,1055,11544.5464,497.7478992,1,1
4952,54.0,1,1,1.0,2550,51730.76843,1055,11544.5464,497.7478992,1,1
4953,60.0,1,1,0.0,2550,51730.76843,1055,11544.5464,497.7478992,1,1
4954,40.0,9,1,1.0,2550,51730.76843,1055,11544.5464,497.7478992,1,1
4955,70.0,9,1,1.0,2550,51730.76843,1055,11544.5464,497.7478992,1,1
4956,53.0,1,0,0.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4957,77.0,1,1,0.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4958,58.0,1,1,1.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4959,83.0,1,0,1.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4960,72.0,1,1,1.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4961,68.0,1,0,0.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4962,60.0,10,1,1.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4963,18.0,1,1,1.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4964,30.0,1,0,0.0,2550,51730.76843,1055,11544.5464,497.7478992,0,0
4965,67.0,1,0,0.0,2551,52380.67778,966,10851.1668,235.041958,1,1
4966,61.0,1,1,0.0,2551,52380.67778,966,10851.1668,235.041958,0,1
4967,69.0,1,0,1.0,2551,52380.67778,966,10851.1668,235.041958,1,1
4968,76.0,1,1,1.0,2551,52380.67778,966,10851.1668,235.041958,0,0
4969,68.0,1,1,0.0,2551,52380.67778,966,10851.1668,235.041958,0,0
4970,61.0,1,1,0.0,2551,52380.67778,966,10851.1668,235.041958,0,0
4971,77.0,9,0,1.0,2551,52380.67778,966,10851.1668,235.041958,0,0
4972,59.0,1,1,0.0,2551,52380.67778,966,10851.1668,235.041958,0,0
4973,51.0,1,1,0.0,2551,52380.67778,966,10851.1668,235.041958,0,0
4974,51.0,1,1,0.0,2551,52380.67778,966,10851.1668,235.041958,0,0
4975,62.0,1,1,1.0,2556,56933.09659,1602,15792.87316,301.2167102,0,0
4976,61.0,9,1,1.0,2557,61040.37384,1396,13313.44086,322.5981112,1,1
4977,21.0,2,0,1.0,2557,61040.37384,1396,13313.44086,322.5981112,1,1
4978,64.0,1,1,0.0,2558,57506.48934,1603,10392.63814,313.5651819,1,1
4979,64.0,9,1,1.0,2558,57506.48934,1603,10392.63814,313.5651819,1,1
4980,57.0,11,1,1.0,2558,57506.48934,1603,10392.63814,313.5651819,1,1
4981,60.0,2,1,1.0,2558,57506.48934,1603,10392.63814,313.5651819,0,0
4982,35.0,11,1,1.0,2558,57506.48934,1603,10392.63814,313.5651819,0,0
4983,22.0,2,1,1.0,2558,57506.48934,1603,10392.63814,313.5651819,0,0
4984,67.0,9,1,1.0,2558,57506.48934,1603,10392.63814,313.5651819,0,0
4985,77.0,2,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4986,80.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4987,63.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4988,54.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,1
4989,57.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4990,67.0,2,0,0.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4991,43.0,9,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4992,43.0,9,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4993,68.0,9,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4994,45.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4995,66.0,9,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4996,84.0,10,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4997,52.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4998,63.0,9,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
4999,68.0,10,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5000,54.0,11,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5001,66.0,2,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5002,65.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5003,74.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5004,66.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5005,54.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,1
5006,35.0,2,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5007,61.0,9,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,1
5008,47.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5009,70.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5010,83.0,2,0,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5011,65.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,0
5012,61.0,11,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5013,75.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5014,54.0,1,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5015,71.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5016,17.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5017,70.0,1,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5018,65.0,2,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5019,67.0,2,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5020,68.0,9,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5021,70.0,1,0,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5022,54.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5023,60.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5024,54.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5025,66.0,10,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5026,40.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5027,55.0,11,0,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5028,58.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5029,67.0,1,0,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5030,54.0,2,0,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5031,64.0,1,1,0.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5032,31.0,1,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5033,51.0,9,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5034,60.0,11,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5035,84.0,2,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,0,0
5036,43.0,9,1,1.0,2560,58518.18334,1399,11253.12044,337.8074878,1,0
5037,72.0,1,0,0.0,2564,54451.28987,1108,9610.743293,413.452284,1,1
5038,76.0,1,0,0.0,2564,54451.28987,1108,9610.743293,413.452284,1,1
5039,76.0,3,0,0.0,2564,54451.28987,1108,9610.743293,413.452284,1,1
5040,42.0,2,1,1.0,2564,54451.28987,1108,9610.743293,413.452284,1,1
5041,79.0,2,0,1.0,2564,54451.28987,1108,9610.743293,413.452284,1,1
5042,65.0,1,1,0.0,2564,54451.28987,1108,9610.743293,413.452284,1,1
5043,60.0,1,0,1.0,2564,54451.28987,1108,9610.743293,413.452284,0,0
5044,19.0,1,1,1.0,2564,54451.28987,1108,9610.743293,413.452284,0,0
5045,63.0,1,1,0.0,2565,59595.84898,1478,12997.32392,389.7002809,1,1
5046,53.0,2,0,1.0,2565,59595.84898,1478,12997.32392,389.7002809,1,1
5047,67.0,1,1,1.0,2565,59595.84898,1478,12997.32392,389.7002809,1,1
5048,67.0,2,1,1.0,2565,59595.84898,1478,12997.32392,389.7002809,1,1
5049,62.0,9,1,1.0,2565,59595.84898,1478,12997.32392,389.7002809,0,0
5050,65.0,1,1,1.0,2565,59595.84898,1478,12997.32392,389.7002809,0,0
5051,58.0,1,0,0.0,2565,59595.84898,1478,12997.32392,389.7002809,0,0
5052,62.0,10,0,1.0,2565,59595.84898,1478,12997.32392,389.7002809,0,0
5053,20.0,9,1,1.0,2565,59595.84898,1478,12997.32392,389.7002809,0,0
5054,62.0,1,0,1.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5055,75.0,1,1,0.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5056,58.0,2,0,1.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5057,76.0,1,0,0.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5058,60.0,1,1,0.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5059,17.0,1,0,0.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5060,45.0,1,1,1.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5061,38.0,1,1,1.0,2566,57458.80067,1470,10662.73833,338.5963581,1,1
5062,80.0,1,1,0.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5063,20.0,9,1,1.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5064,17.0,1,1,1.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5065,60.0,1,1,1.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5066,46.0,2,1,1.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5067,60.0,1,1,0.0,2566,57458.80067,1470,10662.73833,338.5963581,1,0
5068,52.0,1,1,0.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5069,65.0,1,0,1.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5070,65.0,1,0,1.0,2566,57458.80067,1470,10662.73833,338.5963581,0,0
5071,41.0,1,1,0.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5072,41.0,2,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5073,56.0,9,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5074,42.0,9,0,1.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5075,45.0,1,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5076,55.0,10,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5077,46.0,1,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5078,37.0,2,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5079,52.0,1,1,0.0,2567,66790.49196,1919,14099.49656,289.9335648,1,1
5080,68.0,9,0,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5081,67.0,1,1,0.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5082,61.0,1,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5083,71.0,2,1,0.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5084,80.0,1,0,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5085,62.0,1,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5086,73.0,1,0,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5087,58.0,1,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5088,60.0,1,0,0.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5089,29.0,1,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5090,57.0,9,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5091,43.0,3,1,0.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5092,61.0,1,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5093,43.0,2,1,1.0,2567,66790.49196,1919,14099.49656,289.9335648,0,0
5094,64.0,1,1,0.0,2569,64555.98339,1721,14605.98624,314.7078313,1,1
5095,58.0,1,1,0.0,2569,64555.98339,1721,14605.98624,314.7078313,1,1
5096,62.0,1,0,0.0,2569,64555.98339,1721,14605.98624,314.7078313,0,0
5097,74.0,1,0,0.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5098,67.0,1,0,1.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5099,69.0,1,0,0.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5100,53.0,3,0,1.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5101,78.0,1,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5102,69.0,1,1,0.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5103,65.0,1,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5104,67.0,1,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5105,87.0,1,1,0.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5106,57.0,1,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5107,62.0,1,1,0.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5108,51.0,1,1,0.0,2570,67035.88734,1833,15569.65538,352.3931462,1,1
5109,70.0,6,0,0.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5110,75.0,1,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5111,70.0,1,0,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5112,73.0,10,0,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5113,69.0,1,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5114,56.0,1,1,0.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5115,71.0,1,0,0.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5116,79.0,1,1,0.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5117,41.0,9,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5118,78.0,10,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5119,46.0,1,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5120,64.0,2,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5121,68.0,2,1,1.0,2570,67035.88734,1833,15569.65538,352.3931462,0,0
5122,69.0,1,1,0.0,2571,69731.338,1747,16169.85005,290.7705382,1,1
5123,71.0,1,0,1.0,2571,69731.338,1747,16169.85005,290.7705382,1,1
5124,46.0,1,1,1.0,2571,69731.338,1747,16169.85005,290.7705382,1,1
5125,72.0,10,0,1.0,2571,69731.338,1747,16169.85005,290.7705382,1,1
5126,76.0,1,0,0.0,2571,69731.338,1747,16169.85005,290.7705382,1,1
5127,76.0,1,0,0.0,2571,69731.338,1747,16169.85005,290.7705382,1,1
5128,39.0,2,1,0.0,2572,64503.86127,1593,13429.57047,228.1748634,1,1
5129,49.0,2,1,1.0,2572,64503.86127,1593,13429.57047,228.1748634,0,0
5130,83.0,1,0,0.0,2573,59953.17175,1314,11823.24632,220.212743,1,1
