,avg tax income,avg income,avg gross tax paid,avg salary,Median_Tot_hhd_inc_weekly,postcode,Median_Tot_fam_inc_weekly,avg net tax paid,High_yr_schl_comp_Yr_11_eq_F,prediction,profitable
775,58516.46599,61792.63224,11276.05542,55115.31871,1022,3664,1162,11601.9471,76,1,1
776,55681.56881,58638.11988,10384.22936,52036.21171,814,3666,979,10523.89235,368,1,1
777,55026.61099,57479.64173,10050.23993,51435.6461,793,3672,1057,10281.52965,832,0,0
778,55926.2438,58731.17493,10378.00138,52792.25765,1106,3675,1269,10259.49036,116,0,0
779,55904.66109,58183.39714,10478.90743,50870.28172,846,3677,1124,10760.53748,1272,1,1
780,61007.38309,63842.14347,12320.36177,54213.65166,1101,3678,1311,12555.03296,491,1,1
781,55351.71835,57903.67283,10014.14509,54866.39628,985,3683,1312,10111.35846,101,0,0
782,57848.40501,61039.36615,11070.3152,53449.77056,967,3685,1223,11171.4361,173,1,1
783,60722.50554,63751.46341,12112.81596,57003.28537,900,3687,1203,12388.88248,65,0,0
784,57928.40246,60538.91432,11005.35961,54822.9302,1022,3690,1260,11291.4958,1961,1,1
785,58787.15625,61698.54375,11331.1125,55303.97701,862,3698,1171,11485.55938,51,0,0
786,50497.96734,53111.30151,8642.057789,47990.84639,732,3699,921,8721.155779,67,1,1
787,53604.31148,56445.52906,9609.002985,50178.57715,708,3707,882,9542.567809,147,1,1
788,47909.49275,50541.11594,7675.92029,47321.95492,701,3713,882,7803.576087,56,0,0
789,56707.15686,59826.13569,10790.96,51555.93152,874,3714,1155,11091.43765,224,0,0
790,58299.53103,61393.81994,11468.05799,54129.08978,814,3717,1015,11576.86572,170,0,0
791,55913.93143,59079.0443,10488.22521,50764.24408,920,3722,1215,10692.93724,340,0,0
792,59175.16409,61811.3486,11659.71269,53154.25776,835,3730,1028,11664.05997,539,0,0
793,55479.49022,58117.46271,10267.63264,52268.38311,791,3737,1048,10535.63264,319,0,0
794,53482.5567,56242.36598,9509.925258,50168.80539,828,3740,1187,9802.814433,75,1,1
795,56002.85516,58833.29922,10610.05204,51269.09458,825,3741,992,10645.82307,189,1,1
796,59698.02806,62245.84364,11845.04124,53757.12258,957,3747,1178,12057.46163,270,0,0
797,56789.8737,59820.20704,10493.35002,57859.21786,1355,3750,1383,10948.97294,24,1,1
798,58874.46156,61992.67554,11279.10719,59242.45907,1576,3752,1653,11767.37222,1028,0,0
799,61953.87507,65369.35781,12328.16993,61408.54093,1721,3754,1832,12852.81795,924,0,0
800,58005.66102,61303.9322,11020.11864,53014.63636,1325,3755,1609,11264.36441,22,0,0
801,59769.92862,63016.02989,11595.0686,59130.07315,1412,3756,1533,12035.95678,599,0,0
802,62052.0773,65573.66063,12576.58621,59117.84636,1301,3757,1482,13009.7158,559,0,0
803,58913.55466,62081.40688,11310.917,58804.34889,1440,3758,1546,11763.06478,158,0,0
804,66418.39267,69501.72775,13958.98953,61403.53892,1211,3760,1661,14114.96859,31,0,0
805,68551.43388,71659.85124,14869.9814,62423.05623,1485,3761,1593,15394.38223,72,0,0
806,57259.29018,60499.83929,10640.46726,57717.85932,1165,3763,1288,11046.65476,90,0,0
807,61553.75155,64711.38958,12325.76148,58953.28282,1230,3764,1478,12747.51086,491,0,0
808,65980.61098,69039.86891,14193.38718,59025.53175,1391,3765,1639,14697.11834,466,1,1
809,68401.53684,71526.89721,15073.84139,60788.27664,1314,3775,1440,15501.55604,254,0,0
810,58016.42493,60643.54742,11139.96531,54867.27893,1026,3777,1245,11485.32937,695,0,0
811,46295.42623,48782.19672,7309.631148,39948.33721,818,3779,880,7169.065574,20,1,1
812,59962.81527,62860.81361,11858.48507,58698.98723,1303,3781,1487,12364.20631,292,1,1
813,66235.15482,69117.40998,14178.49627,60340.50879,1430,3782,1622,14550.72534,508,0,0
814,62228.09081,64998.03987,12495.47176,59641.58291,1310,3783,1440,12960.06091,124,1,1
815,68803.57263,72429.85895,14842.53586,63420.3584,1642,3787,1754,15206.42526,64,1,1
816,73266.14232,77140.46192,16792.7425,69476.52207,1418,3788,1633,17152.70037,82,1,1
817,71915.11712,75932.56757,16045.63964,68369.07955,1442,3789,1805,16497.86486,19,0,0
818,66084.45455,69309.64531,14099.87034,64233.86679,1510,3791,1797,14418.57526,87,0,0
819,68557.6498,71535.53239,15025.68826,64640.12201,1627,3792,1824,15322.72874,70,0,0
820,57563.91078,60327.21002,10904.18188,54717.01322,1171,3793,1340,11118.56898,223,0,0
821,62182.55267,64948.28687,12738.98379,52138.12395,1143,3795,1307,13124.42139,74,1,1
822,58805.73705,61560.62155,11288.38547,57281.6638,1417,3796,1543,11710.51356,640,1,1
823,56226.15147,59079.10016,10500.70742,54700.11204,969,3797,1159,10672.75651,262,0,0
824,51475.7135,54140.84897,8802.712851,49873.36194,825,3799,998,9020.953337,405,1,1
825,56056.06913,58802.26037,10347.40542,55950.30944,1322,3802,1383,10716.8776,1076,0,0
826,53131.97494,55626.82774,9395.728467,52712.68086,1156,3803,1217,9715.725304,458,0,0
827,76124.15471,79580.86342,18185.80049,62384.15521,1956,3804,1925,18796.82907,370,0,0
828,57242.20774,60068.52852,10738.10726,57324.69824,1424,3805,1512,11165.42525,2870,0,0
829,68634.41906,71929.14782,15037.90597,63570.47618,1566,3806,1754,15592.91377,2663,0,0
830,70679.06216,74103.82333,15815.73805,63912.61611,1662,3807,1865,16342.52572,455,0,0
831,79446.27476,83086.69878,19286.55088,63894.92713,1883,3808,2029,19995.01764,200,0,0
832,62193.82141,65644.5928,12552.2086,60244.70792,1762,3809,1872,13080.87944,99,0,0
833,56336.48311,59329.6119,10401.33991,55979.56023,1237,3810,1398,10810.39633,2146,0,0
834,62939.10765,66399.53919,12951.3475,56915.61268,1386,3812,1497,13258.90274,172,1,1
835,57582.25196,60510.76036,10905.29787,56123.54111,1129,3814,1330,11186.26652,135,1,1
836,61835.48545,65372.80182,12525.03273,57871.61538,1236,3815,1398,12902.38182,217,1,1
837,57115.17959,60218.29428,10813.4608,54670.40351,991,3818,1214,11019.50871,827,1,1
838,62503.54088,65664.66908,12839.55664,58345.0755,993,3820,1307,13204.10281,1036,0,0
839,64846.02132,68089.66279,13752.10174,57960.23399,1242,3821,1418,13939.88663,198,1,1
840,66592.53158,69822.12263,14148.63454,62746.98217,1046,3824,1316,14536.94158,352,1,1
841,63509.75594,66512.37868,13086.78695,62373.80012,792,3825,1040,13421.6711,1448,0,0
842,62999.84961,65604.69885,12877.03536,61181.96218,793,3840,1012,13303.48062,1097,0,0
843,62510.16351,65323.6687,12708.82062,61686.87215,905,3842,1085,13027.33435,310,0,0
844,69910.8902,73060.30198,15351.2678,67865.63141,1186,3844,1486,15879.46822,1899,1,1
845,69260.55749,72845.03902,15353.42453,65923.4879,956,3850,1266,15430.03677,1040,1,1
846,70358.83622,73982.61119,15948.55326,66583.90136,864,3851,1096,15899.42077,284,0,0
847,62225.11151,66311.28747,12710.85916,60068.05182,900,3860,1159,12686.33128,506,0,0
848,63107.42083,66468.20224,12969.75624,63616.04582,972,3862,1242,13205.21945,226,0,0
849,61554.15249,64349.92962,12542.13978,60051.51632,964,3871,1206,12840.77322,211,0,0
850,55165.25675,57840.08106,10210.32613,51448.32683,873,3875,1094,10441.05491,1186,0,0
851,61849.16954,64967.01149,12830.97126,53696.50903,886,3878,995,12935.91667,53,0,0
852,58930.62428,61719.89843,11665.39835,52523.96573,744,3880,906,11621.33856,282,1,1
853,55864.44472,58789.90201,10516.41206,52172.99102,861,3882,967,10731.40201,65,1,1
854,57727.88021,60404.26442,11125.62467,51483.53412,715,3888,922,11119.00089,259,0,0
855,55406.25714,58252.42286,10367.78,45386.41569,663,3892,902,10252.26571,59,1,1
856,62276.63774,65276.11931,13017.25163,56470.22316,873,3904,1076,12991.15401,86,0,0
857,55288.84078,58512.7482,10419.01636,51550.13897,762,3909,954,10467.06345,525,1,1
858,59795.61799,62896.10511,11651.40446,58614.91892,1385,3910,1597,12089.64985,1515,0,0
859,61899.96333,65257.97955,12717.35966,55648.35436,1223,3911,1407,13142.64457,219,1,1
860,60738.92042,63804.95762,12260.98577,55907.92331,1315,3912,1489,12646.71473,1075,1,1
861,64234.39587,67574.52695,13461.26813,57810.8888,1317,3913,1459,13834.58217,242,1,1
862,56867.33576,60014.50206,10731.73253,54869.9371,865,3915,1066,10964.84414,604,0,0
863,92946.78899,97720.31881,24919.31422,74173.29268,1571,3916,1859,25516.69725,40,0,0
864,51823.14262,54725.56047,8920.52377,52667.71949,1058,3919,1200,9128.011676,185,0,0
865,55843.91453,58761.77859,10604.69312,50710.44234,813,3922,1004,10720.26455,469,0,0
866,67291.6875,70073.89904,15258.81731,53430.63014,936,3923,1077,15473.05288,52,1,1
867,54974.12885,57964.69723,10130.23083,52551.63821,972,3925,1216,10422.85138,201,0,0
868,75172.55292,78953.44132,17826.91505,60218.94584,1196,3926,1568,18308.37509,202,1,1
869,69796.7766,73820.68085,15671.29635,60454.96545,1377,3927,1703,16001.81459,94,1,1
870,118626.0833,129303.7451,36360.68059,71571.88462,1328,3929,1419,36866.41176,58,1,1
871,95398.36497,100246.3199,25855.24393,75085.68346,1695,3930,1987,26561.21534,1047,1,1
872,67012.85005,70569.07277,14638.8346,60052.09124,1026,3931,1358,15027.77487,1485,1,1
873,78581.0148,82477.05708,19257.02114,62780.49319,1650,3933,1707,19871.33404,66,1,1
874,74708.59248,78603.71608,17557.53217,65279.88853,1415,3934,1675,18035.56744,1087,1,1
875,63784.02605,67049.23476,13486.72727,56413.65026,906,3936,1116,13695.68846,586,0,0
876,88634.43896,93241.24414,23848.01726,59947.55345,1503,3937,1743,24383.90136,100,1,1
877,62835.12589,67721.29699,13166.69504,55007.76722,997,3938,1239,13412.46011,191,1,1
878,55912.7462,58747.27754,10543.76116,51608.75878,770,3939,1010,10747.08724,990,0,0
879,55752.18657,58226.63731,10683.09677,48609.53273,641,3940,843,10727.73409,283,0,0
880,56174.91051,59155.21897,10607.72871,51611.26567,849,3941,1058,10830.09507,725,0,0
881,71875.39765,75630.48588,16689.02473,58435.66611,890,3942,1145,16983.89176,153,0,0
882,92143.38547,100006.812,24814.94155,56618.71552,892,3943,1189,25240.86256,122,1,1
883,189088.9498,209603.4044,66390.55799,76771.94578,1874,3944,2416,67601.07524,35,0,0
884,57004.4065,59579.26423,10834.49071,52471.19454,885,3950,1105,11049.3856,372,1,1
885,59516.05733,62769.3117,11622.51895,53886.89535,984,3953,1275,11764.49654,601,1,1
886,58792.25,62589.17672,11540.65841,54399.91089,801,3960,1023,11498.69828,195,0,0
887,57940.29118,61007.71436,10903.70959,59898.25153,1705,3975,1723,11419.43278,428,1,1
888,51749.3502,54335.50427,8790.749544,52827.84791,1165,3976,1224,9109.844965,1054,0,0
889,56468.23457,59513.68168,10469.2871,56475.22872,1297,3977,1424,10882.63811,3947,0,0
890,57758.06459,61089.85559,10924.63788,56532.62213,1234,3980,1441,11340.84035,217,0,0
891,58057.31071,61156.34991,11291.31363,54963.5419,1115,3981,1321,11672.11586,280,0,0
892,55687.23689,58538.95728,10362.21683,52790.09835,774,3984,972,10642.48026,307,1,1
893,62376.40629,65205.40415,13816.16606,48618.94094,814,3995,1064,13948.80098,610,0,0
894,64958.51162,68910.31803,13971.02489,56638.68443,965,3996,1212,14043.18473,309,0,0
895,89379.37101,92761.01274,23656.75382,77406.21939,1746,4000,2328,24286.9373,222,1,1
896,105850.5127,110528.1418,30085.43967,85886.98694,1619,4005,2402,30951.27338,190,1,1
897,94133.62235,97820.3649,25812.46954,82569.81268,1868,4006,2436,25940.25315,284,1,1
898,121646.6578,128522.1055,36933.00479,87674.60613,1779,4007,2470,38089.79886,281,1,1
899,82254.87302,84624.17989,20216.44444,71941.83425,1071,4008,1262,20944.66138,13,1,1
900,75834.65155,79111.7244,17651.23505,72324.04872,1495,4010,2055,18333.14158,53,0,0
901,104025.1166,109201.4631,29481.23433,83197.40711,1616,4011,2284,30270.46568,376,1,1
902,77116.98478,80251.53006,18214.44436,71109.34944,1441,4012,1879,18884.86604,529,0,0
903,71554.8519,74324.2599,15913.27805,69563.66323,1406,4013,1852,16481.42285,103,0,0
904,67541.84842,70238.18517,14375.67762,65262.92412,1494,4014,1724,14853.40248,300,0,0
905,66539.05864,69252.74736,14047.69987,64786.38621,1372,4017,1647,14479.08993,1014,0,0
906,61289.74756,63614.87897,12043.68667,61010.89855,1212,4018,1509,12351.23315,271,0,0
907,62036.26952,65068.63877,12507.50623,60388.15425,911,4019,1216,12867.30259,642,0,0
908,69500.55391,72678.47901,15426.24801,64673.49968,982,4020,1336,15703.83742,753,1,1
909,56466.05074,59064.13458,10478.3246,56015.32821,994,4021,1188,10787.9021,369,0,0
910,55743.75072,58567.70849,10220.67081,56087.88486,1101,4022,1254,10531.46418,220,0,0
911,80619.91223,84037.18291,19639.72029,73774.41684,1618,4030,2206,20251.87797,312,0,0
912,75981.25433,79282.28126,17548.68211,72359.1186,1506,4031,2093,18250.15102,290,1,1
913,65514.52357,68168.87576,13801.70876,62751.31917,1214,4032,1543,14145.33503,361,1,1
914,66391.87873,69097.2783,14046.96347,63945.86899,1315,4034,1594,14467.11426,1152,0,0
915,79662.99572,83241.79633,19184.75443,73303.18886,1925,4035,2125,19762.95486,677,0,0
916,59472.07185,61863.46785,11463.12139,58353.11282,1509,4036,1617,11847.40256,215,0,0
917,76454.71253,79745.91473,17737.16348,72787.21591,2147,4037,2187,18322.12372,242,0,0
918,86807.11556,90628.78729,22067.07251,78000.44355,1688,4051,2272,22798.04948,503,0,0
919,70337.17114,73330.28292,15426.62245,68283.73297,1504,4053,1812,15935.35136,1045,0,0
920,64508.58078,67032.68839,13307.04118,63667.79165,1406,4054,1655,13701.96451,355,0,0
921,73491.36837,76310.04183,16580.75,70824.32419,1866,4055,2029,17086.9476,531,0,0
922,82329.26566,86036.0213,20395.82987,74315.2585,1597,4059,2202,21073.26692,198,1,1
923,97280.14575,101658.2267,26270.33635,85336.30868,2081,4060,2548,27086.00499,238,1,1
924,85559.34249,89305.62874,21405.50551,79296.73227,1938,4061,2198,22079.28923,436,1,1
925,104064.6371,108251.1459,29473.38828,87408.25048,1997,4064,2531,30302.88324,212,1,1
926,113813.002,118828.3754,33019.12525,92262.51273,2286,4065,2673,33939.33024,194,1,1
927,86499.84927,90593.91283,22193.46619,75659.40415,1669,4066,2191,22816.87629,281,1,1
928,111368.1777,117323.75,32868.14899,83494.30996,1315,4067,1940,33648.82432,107,0,0
929,102819.3462,106789.0794,29213.47622,82725.60509,1639,4068,2151,29913.42277,392,1,1
930,110053.4555,114656.9211,31751.36432,89865.86673,2347,4069,2568,32341.52394,801,1,1
931,80913.27219,84652.34564,19575.92634,76631.01551,1980,4070,2140,20182.54772,300,1,1
932,85620.38808,89000.84737,21472.64904,79146.02985,2142,4073,2319,22051.1299,233,0,0
933,72821.18185,76062.53833,16481.11844,69673.82967,1828,4074,2021,16997.20127,688,1,1
934,85451.85726,89055.83115,21634.00776,76177.59568,1652,4075,2066,22256.01047,450,1,1
935,54992.35086,57349.64163,9942.863734,54635.24664,1118,4076,1175,10307.09925,114,0,0
936,52315.70702,54469.04511,9059.980652,52104.35935,887,4077,1020,9360.549364,775,0,0
937,62754.09313,65345.65065,12608.02181,62710.78487,1594,4078,1713,13014.73951,795,0,0
938,87319.88695,91288.24823,22682.5986,75048.35827,1475,4101,1971,23352.74995,358,1,1
939,67719.13211,70600.2594,14773.57014,64065.5451,1243,4102,1637,15335.80778,95,1,1
940,72528.82335,75395.40704,16728.30063,64821.09932,1400,4103,1845,17290.38443,262,0,0
941,90444.93406,94340.7896,23681.72115,74565.65197,1487,4104,2015,24511.86315,118,1,1
942,75058.69748,78101.13665,17589.64745,67434.5358,1363,4105,1811,18237.21264,246,1,1
943,61232.1794,63690.16398,12100.10515,61038.18137,1342,4107,1605,12582.89418,120,0,0
944,56847.96724,59132.73203,10643.02866,55349.00099,1063,4108,1238,10991.904,105,0,0
945,63186.60582,66062.97788,13389.36096,57651.87146,1214,4109,1323,13736.03363,730,0,0
946,57344.17842,59862.56738,10783.63488,56898.56923,1135,4110,1263,11170.34806,262,0,0
947,66480.48849,69489.11447,14146.98783,64944.47068,1602,4112,1679,14607.72599,193,0,0
948,62459.0042,65085.42013,12875.71202,60871.79989,1400,4113,1495,13320.17868,629,0,0
949,48722.65617,50860.71739,7836.782902,48748.6073,863,4114,945,8012.664537,1174,0,0
950,63082.22838,65864.73016,12775.53243,62495.10235,1690,4115,1786,13264.97962,573,0,0
951,62957.8483,65791.35073,12875.1143,61554.10668,1675,4116,1706,13393.86644,556,0,0
952,56493.8188,59348.68718,10331.30598,57285.86447,1422,4117,1510,10860.65299,29,0,0
953,57940.34127,60746.40804,10963.49775,57582.55388,1420,4118,1482,11379.48537,1131,0,0
954,63862.47914,66593.2982,13378.23633,61723.7501,1520,4119,1660,13869.87338,146,1,1
955,70752.99473,73718.96816,15746.53114,65386.03671,1365,4120,1839,16332.85049,134,0,0
956,80328.16305,83582.83866,19403.91166,73234.63132,1674,4121,2032,19949.42904,497,1,1
957,65962.25164,68707.25042,13993.5316,63729.49697,1418,4122,1675,14444.7238,974,0,0
958,64326.35321,67216.57399,13281.51003,61947.11538,1415,4123,1597,13727.07129,477,0,0
959,61732.8553,64713.62319,12280.38615,60930.6773,1484,4124,1526,12723.05437,678,0,0
960,61578.16925,64405.44892,12427.70372,58789.65008,1223,4125,1403,12794.74819,253,0,0
961,61288.72366,64037.72138,12328.30635,58922.66793,1345,4127,1518,12726.83842,738,0,0
962,63516.43284,66532.92243,12941.21981,62798.13386,1689,4128,1795,13409.54492,583,0,0
963,59661.72353,62740.56324,11566.74831,58474.23184,1432,4129,1485,11942.97747,229,0,0
964,68369.87214,71669.55567,14839.99695,64054.50322,1703,4130,1815,15301.0333,281,0,0
965,53310.50796,55998.4119,9350.57079,53435.42806,1214,4131,1302,9668.258308,359,0,0
966,51364.01427,53950.43379,8659.358256,52198.99217,1198,4132,1230,8920.541282,897,0,0
967,56277.14088,59202.83228,10415.19268,56006.46688,1132,4133,1279,10754.17309,561,0,0
968,80413.67462,83813.49645,19572.97361,71779.19262,1522,4151,2083,20276.26794,320,1,1
969,80705.01224,84188.87378,19593.83135,73740.6246,1719,4152,2053,20172.2353,1056,0,0
970,79069.96752,82359.84492,18919.29643,70438.77023,1862,4153,2025,19595.97301,143,0,0
971,86165.67747,89880.70674,21467.60538,80278.42935,2261,4154,2332,22125.6042,261,0,0
972,121876.6316,126726.8785,37009.86486,75610.2409,2230,4155,2208,38111.75843,23,1,1
973,90504.30533,95731.63046,23604.0417,77346.67186,2265,4156,2228,24351.26776,70,1,1
974,64170.02498,66891.05752,13306.40518,61087.72626,1389,4157,1630,13753.46024,615,0,0
975,63616.92694,66473.59673,12930.28012,62110.64387,1160,4158,1416,13353.63413,110,0,0
976,68616.82221,71502.57116,14920.56854,65601.75556,1462,4159,1678,15389.5983,426,0,0
977,77206.31499,80584.08891,18306.2829,72091.53188,1644,4160,1888,18781.52989,593,0,0
978,59752.5811,62276.72614,11600.48936,59124.51372,1444,4161,1561,11967.02725,595,0,0
979,82262.17584,85864.46043,20707.88528,68454.92575,1138,4163,1567,21114.05832,557,0,0
980,71604.60133,74836.28602,16015.10469,68892.20217,1705,4164,1833,16544.55543,407,0,0
981,67804.53258,71040.22495,14558.55419,65518.84884,1478,4165,1628,15012.77903,1204,0,0
982,93260.45885,97195.76203,25155.79853,77509.98804,1606,4169,2141,25903.31725,258,1,1
983,82336.83647,85947.07211,20200.61844,76114.19308,1767,4170,2176,20906.45772,533,0,0
984,113899.1328,118590.8314,33159.98376,95903.7595,2210,4171,2631,34088.22892,315,1,1
985,75430.12511,78776.77694,17351.56857,73106.82815,1805,4172,1967,18040.79608,106,0,0
986,64030.46532,66859.02656,13100.52853,63583.57506,1474,4173,1689,13601.10871,252,1,1
987,62218.35748,64864.77795,12323.42362,62214.62426,1458,4174,1583,12863.04331,103,0,0
988,68582.27471,71419.02896,14859.49918,66660.51153,1276,4178,1585,15357.39183,771,0,0
989,75157.84546,78490.22446,17418.53662,71046.53756,1465,4179,1782,17892.95262,534,1,1
990,60425.16545,63528.60949,12119.36983,55151.67254,801,4183,1087,12482.88564,75,0,0
991,55535.58931,57845.84114,10303.93631,52959.33392,598,4184,751,9964.284041,223,0,0
992,54654.48785,57344.42284,9767.351762,54877.25165,848,4205,1049,10028.5887,139,0,0
993,57735.62967,60666.68048,10959.7225,56394.3239,1134,4207,1286,11309.57514,1770,0,0
994,64155.03472,67718.55494,13114.18695,64128.71186,1574,4208,1644,13663.99164,624,0,0
995,62175.85413,65646.7299,12576.3168,61522.65898,1527,4209,1565,13044.04943,1349,0,0
996,62752.9546,66052.19675,12796.88149,61465.49369,1387,4210,1484,13207.86554,684,0,0
997,59764.0563,63595.10477,11805.29338,58095.62275,1269,4211,1406,12177.06386,2344,0,0
998,76411.3169,80320.30046,18337.76093,67906.41367,1441,4212,1616,18814.80537,1018,0,0
999,65532.91752,68930.89495,14016.18884,61466.00705,1365,4213,1449,14393.4179,1089,0,0
1000,61421.99183,64767.90944,12496.62439,58301.69288,1270,4214,1388,12901.37687,1397,0,0
1001,58518.6006,61680.40528,11662.75932,54553.33243,872,4215,1085,11931.72261,1551,0,0
1002,73524.88923,77373.62016,17459.06959,61798.97352,956,4216,1217,17835.22336,1359,0,0
1003,79065.83216,83179.33526,20066.13132,60987.94296,1108,4217,1415,20540.05004,1253,1,1
1004,73981.44302,78539.48482,17718.59178,61099.33282,1142,4218,1385,18207.98963,1023,0,0
1005,64644.28673,68325.23904,13712.85233,60700.7514,1105,4220,1356,14075.62385,1054,0,0
1006,62625.31151,66040.37074,12985.35778,58920.74855,1040,4221,1300,13285.73693,962,0,0
1007,70173.33224,73801.17496,16163.62398,59945.37109,1110,4223,1315,16607.70245,494,0,0
1008,62277.05301,65760.58524,12934.0298,58588.1953,1038,4224,1264,13313.5194,223,0,0
1009,62624.55058,66518.5685,13172.15397,56044.5351,812,4225,1052,13431.88604,203,0,0
1010,63341.64975,66810.2537,13208.57253,59286.97267,1251,4226,1380,13485.48737,1225,1,1
1011,61825.40414,65080.27238,12610.6035,59515.14157,1227,4227,1342,13001.75876,777,0,0
1012,68479.13753,72278.31193,15162.24275,63259.76367,1466,4228,1549,15604.85543,162,1,1
1013,64476.5746,67589.83044,13338.10791,63496.6929,1471,4270,1543,13733.96525,133,1,1
1014,60651.54608,63926.46416,12150.53925,58424.28177,948,4271,1180,12418.78498,101,1,1
1015,67504.95811,70816.45757,14811.92047,63410.97963,993,4272,1251,14932.7594,187,1,1
1016,62430.98667,65681.3763,12618.84889,61646.32957,1235,4275,1365,12981.03037,107,0,0
1017,61932.19499,65204.23028,12335.68689,62262.94286,1500,4280,1522,12815.67912,542,0,0
1018,59721.73408,62733.18005,11663.3548,58416.44274,1125,4285,1291,11996.44096,668,0,0
1019,62199.2692,64938.68607,12437.16306,61945.48033,1447,4300,1559,12921.88589,1565,0,0
1020,54723.26876,57276.12536,9782.983462,54901.94732,1246,4301,1324,10129.54474,887,0,0
1021,52257.93609,54780.43834,8996.068407,52083.92931,855,4303,910,9217.476148,136,1,1
1022,55418.47235,57879.31236,10059.7464,54722.2147,978,4304,1166,10354.5117,479,0,0
1023,58820.81325,61425.61651,11227.54021,58142.42098,1107,4305,1301,11541.12272,1828,0,0
1024,67390.40927,70409.77427,14364.54914,65380.35375,1476,4306,1644,14784.42322,920,0,0
1025,57070.09659,59993.98146,10766.48828,55412.57206,1037,4309,1178,10924.04683,71,1,1
1026,58046.61824,60838.99421,11200.44546,54567.82448,916,4310,1149,11207.24083,161,1,1
1027,57363.3377,60420.44007,10845.27871,56535.1077,957,4311,1075,11031.86017,313,0,0
1028,64570.66837,67726.10587,13669.72194,61550.47156,771,4312,917,13868.48597,109,1,1
1029,56426.79534,59543.81531,10580.04992,56416.78295,693,4313,851,10447.87022,55,0,0
1030,58226.96372,61305.85322,11080.20682,58667.90838,1101,4340,1291,11319.15668,175,0,0
1031,58582.5885,61625.79181,11218.99724,58466.74237,953,4341,1104,11435.86863,426,0,0
1032,58276.42729,61157.57718,11288.19128,53613.3734,969,4342,1087,11206.47092,69,0,0
1033,54122.74403,56515.06387,9821.149927,51255.31736,977,4343,1137,10064.94978,292,0,0
1034,60893.44759,63952.37394,11866.25779,59872.52941,1022,4346,1356,12196.31728,13,1,1
1035,65048.47629,68054.53998,13757.75643,59746.67614,1043,4350,1317,14161.87747,3088,0,0
1036,67476.99818,70709.68135,14436.58695,63892.57895,1416,4352,1536,14805.76833,746,0,0
1037,58093.48276,60922.93103,10955.36207,60153.37968,949,4354,1133,11260.9064,37,0,0
1038,57598.08005,60206.56168,11073.14173,57412.59472,706,4355,857,11047.40026,94,0,0
1039,59043.69035,62835.31283,11610.76034,57046.92529,1034,4356,1174,11879.31018,163,0,0
1040,59401.75873,62572.64682,11567.67351,57604.68794,878,4357,1070,11711.33778,72,0,0
1041,59397.49637,62979.0339,11533.70823,57690.63699,1134,4358,1369,11767.65981,68,0,0
1042,58093.85069,61589.85445,11364.79172,52757.39759,776,4361,940,11268.31242,66,0,0
1043,58435.08669,61637.40049,11317.29304,54125.03125,801,4362,997,11329.5873,79,0,0
1044,54163.32358,57110.51004,9771.269105,53414.26883,884,4370,1049,10013.20109,604,0,0
1045,52309.18,55362.04857,9188.608571,51460.29712,717,4373,875,9378.845714,39,0,0
1046,50960.92291,53730.62129,8930.145332,47815.29264,782,4380,972,8966.962518,245,1,1
1047,43815.13704,45580.47407,6350.877778,42991.58333,712,4383,854,6268.537037,20,0,0
1048,57486.69231,61637.05897,11166.94872,56018.72012,736,4385,951,11350.83846,32,0,0
1049,50012.42171,52898.66597,8387.605428,50534.8092,809,4387,997,8627.929019,40,0,0
1050,60162.53529,63732.74197,12024.46723,53854.30011,1177,4390,1375,12292.46408,211,1,1
1051,60846.45635,63703.09921,11957.14947,59878.39118,1252,4400,1381,12105.46296,42,0,0
1052,58048.6906,60632.75511,10930.62335,58308.67415,1015,4401,1202,11210.97819,188,0,0
1053,66235.14154,69509.03917,13970.8556,63849.50554,1215,4405,1407,14436.74192,388,0,0
1054,57925.92857,62098.66071,10931.63393,54790.58421,1052,4407,1164,10804.63839,14,0,0
1055,57469.29954,61314.97235,10940.52995,60277.58192,789,4408,1220,11061.21198,30,0,0
1056,58096.74468,62063.11277,11208.05532,57795.84034,688,4410,923,11211.85532,35,0,0
1057,75224.3817,78697.17652,17240.1094,74843.46879,1288,4413,1506,17956.84874,212,0,0
1058,68411.5942,71439.21618,14870.99034,64320.2507,934,4415,1194,15317.91304,61,0,0
1059,56131.14341,59584.0,10326.39147,57205.52074,863,4417,975,10705.68992,11,1,1
1060,58755.57258,62310.25403,11424.56653,51795.29296,918,4420,1108,11614.78226,31,0,0
1061,59932.04227,62773.51166,11850.1691,57933.35235,681,4421,785,12156.31195,64,1,1
1062,59733.75665,62592.84791,11756.80608,59072.24638,980,4428,1183,11443.85932,27,0,0
1063,59709.0607,64760.26518,11786.17572,58060.17647,1102,4454,1257,12127.16613,28,1,1
1064,68191.17682,71577.75341,14550.30012,65590.17786,1405,4455,1635,15154.96583,239,0,0
1065,58068.84836,60695.85861,11123.7541,59194.73031,835,4465,1110,11496.01844,58,1,1
1066,58458.59141,61134.58426,11179.61223,55115.20445,1067,4470,1389,11452.56734,112,1,1
1067,56565.71144,60934.66998,10583.52073,52881.20902,860,4472,1140,10723.77446,60,0,0
1068,57825.57485,61503.36527,11408.60479,52507.34351,700,4477,957,11323.69461,18,1,1
1069,60145.02291,63548.71725,11949.85254,55781.2101,1046,4487,1246,12342.2534,95,0,0
1070,63768.02985,66389.52572,13069.85717,61715.12133,1540,4500,1675,13426.04173,1279,0,0
