postcode,tax individuals,avg tax income,avg gross tax paid,avg net tax paid,avg salary,no pensions,avg pension,avg income,no donations,value donations,avg donation value
3821,1032,64846.02132,13752.10174,13939.88663,57960.23399,14,9216,68089.66279,430,177089,411.8348837
3822,390,61907.27949,12483.30513,12456.23846,55691.28889,5,10969.6,65126.84103,156,36390,233.2692308
3823,709,66143.01128,14220.19887,14489.57405,64220.76471,12,6158,69317.43724,295,101519,344.1322034
3824,1900,66592.53158,14148.63454,14536.94158,62746.98217,37,7589.783784,69822.12263,949,225446,237.5616438
3825,6990,63509.75594,13086.78695,13421.6711,62373.80012,158,8248.512658,66512.37868,4247,965486,227.3336473
3831,617,63031.25932,13224.99352,13120.19449,56971.16732,17,7973.529412,66193.65316,248,67222,271.0564516
3832,83,55059.0241,10120.31325,10458.07229,48132.67692,2,9585.5,58188.18072,27,8157,302.1111111
3833,90,49023.92222,8068.811111,8147.8,48731.91892,2,4763.5,51400.01111,29,8167,281.6206897
3835,244,63749.15984,13438.42623,13689.10656,59664.98947,3,8840.333333,68360.35656,103,13325,129.368932
3840,5572,62999.84961,12877.03536,13303.48062,61181.96218,144,8844.777778,65604.69885,3268,669061,204.7310282
3842,1639,62510.16351,12708.82062,13027.33435,61686.87215,39,8267.487179,65323.6687,1068,261836,245.164794
3844,12067,69910.8902,15351.2678,15879.46822,67865.63141,226,8249.292035,73060.30198,6551,1640438,250.410319
3847,778,58572.42802,11284.65424,11568.17352,59335.66667,11,9395.818182,62019.64396,358,57824,161.5195531
3850,5792,69260.55749,15353.42453,15430.03677,65923.4879,152,7886.256579,72845.03902,3030,1481801,489.0432343
3851,1502,70358.83622,15948.55326,15899.42077,66583.90136,30,7135.2,73982.61119,675,130084,192.717037
3854,655,78112.5313,18736.74312,19320.37099,72423.8682,3,12667,81520.66107,367,71990,196.1580381
3856,411,72573.24574,16494.85158,17238.93917,72926.82759,4,8592,76097.50365,211,36805,174.4312796
3857,139,62385.28058,12972.18705,13223.90647,58067.34884,1,10754,64967.19424,66,9868,149.5151515
3858,1112,58843.03417,11393.48291,11530.96043,57859.49842,17,8727.058824,62766.16637,592,100380,169.5608108
3859,295,61952.49492,12593.17966,12256.18644,58910.80088,5,8081.2,67813.65763,113,31227,276.3451327
3860,2762,62225.11151,12710.85916,12686.33128,60068.05182,55,7158.509091,66311.28747,1436,340593,237.1817549
3862,1162,63107.42083,12969.75624,13205.21945,63616.04582,25,9085.72,66468.20224,546,144352,264.3809524
3864,63,51161.65079,8745.52381,8895.126984,51270.72727,1,7781,54592.60317,23,7963,346.2173913
3865,207,53810.10628,9501.570048,9771.15942,52530.67403,1,14697,57158.31884,82,21389,260.8414634
3869,743,71638.43203,15976.0498,16406.06729,70213.14478,8,7755.25,74877.80081,452,91843,203.1924779
3870,460,62186.62826,12576.4413,12450.47391,61753.90633,9,9759.555556,65310.2413,238,55586,233.5546218
3871,1023,61554.15249,12542.13978,12840.77322,60051.51632,26,9788.846154,64349.92962,482,131625,273.0809129
3873,144,63062.49306,12945.46528,12854.14583,66485.42017,4,10130.75,66495.57639,70,19422,277.4571429
3874,227,160390.0661,57564.56388,58932.7489,60507.03409,4,4383.25,163686.9868,79,16010,202.6582278
3875,6847,55165.25675,10210.32613,10441.05491,51448.32683,176,7455.801136,57840.08106,2590,690342,266.5413127
3878,348,61849.16954,12830.97126,12935.91667,53696.50903,8,10010.5,64967.01149,160,39755,248.46875
3880,1211,58930.62428,11665.39835,11621.33856,52523.96573,53,6089.132075,61719.89843,513,214128,417.4035088
3882,398,55864.44472,10516.41206,10731.40201,52172.99102,22,6342.681818,58789.90201,167,54943,329
3885,676,51328.82988,8871.802963,8842.965976,50267.68293,19,6755.736842,54058.94379,240,60280,251.1666667
3886,120,59936.49167,11836.29167,11927.51667,56436.35417,1,10263,63863.20833,27,3252,120.4444444
3887,110,46398.29091,7301.381818,6978.118182,45859.36458,4,5053,49615.68182,29,8113,279.7586207
3888,1127,57727.88021,11125.62467,11119.00089,51483.53412,36,7845.055556,60404.26442,328,83023,253.1189024
3889,28,43882.03571,6584.071429,6540.357143,41671.09524,2,3185,45021.64286,6,1646,274.3333333
3890,115,58801.6087,11532.06087,11858.97391,54916.23596,6,9895.666667,60919.38261,28,7894,281.9285714
3891,42,76808.71429,18787.47619,19370.71429,69400.67857,0,0,79637.69048,13,13583,1044.846154
3892,350,55406.25714,10367.78,10252.26571,45386.41569,16,6980.875,58252.42286,103,33878,328.9126214
3895,62,51495.91935,9227.209677,9315.016129,46692.30435,2,10034.5,54411.54839,20,3473,173.65
3896,146,55688.41781,10274.47945,10596.91781,53896.73109,2,6445.5,58366.95205,53,19861,374.7358491
3898,254,50313.59055,8615.645669,8733.791339,47296.37089,5,10149.6,53567.94094,78,20360,261.025641
3900,58,51127.32759,9183.827586,8750.948276,49658.76316,0,0,54628.13793,13,1752,134.7692308
3902,143,58047.45455,11336.95105,11431.31469,50569.15833,4,6509.25,61215.93706,42,14781,351.9285714
3903,276,58931.14855,11631.13043,11767.19928,53718.76106,6,5752,61590.27174,93,16983,182.6129032
3904,461,62276.63774,13017.25163,12991.15401,56470.22316,20,6259.25,65276.11931,182,93778,515.2637363
3909,2506,55288.84078,10419.01636,10467.06345,51550.13897,84,8782.321429,58512.7482,877,219783,250.6077537
3910,10170,59795.61799,11651.40446,12089.64985,58614.91892,184,8037.755435,62896.10511,4749,1229580,258.9134555
3911,1418,61899.96333,12717.35966,13142.64457,55648.35436,24,7490.333333,65257.97955,602,162428,269.8139535
3912,6748,60738.92042,12260.98577,12646.71473,55907.92331,127,7819.259843,63804.95762,2914,786933,270.0525051
3913,1503,64234.39587,13461.26813,13834.58217,57810.8888,45,7781.955556,67574.52695,621,211409,340.4331723
3915,3163,56867.33576,10731.73253,10964.84414,54869.9371,95,7171.863158,60014.50206,1362,306986,225.3935389
3916,436,92946.78899,24919.31422,25516.69725,74173.29268,9,6932.444444,97720.31881,170,178793,1051.723529
3918,1664,59912.38401,11815.98257,12178.07332,57178.92063,32,6811.6875,62900.82752,681,169668,249.1453744
3919,1199,51823.14262,8920.52377,9128.011676,52667.71949,21,7927.666667,54725.56047,513,88609,172.7270955
3920,343,51572.91254,8770.06414,8734.183673,53101.38938,1,6964,53980.29155,161,21636,134.3850932
3921,20,50565.2,8833,8944.1,42640.14286,1,11482,52303.1,7,3343,477.5714286
3922,2457,55843.91453,10604.69312,10720.26455,50710.44234,79,8607.734177,58761.77859,1050,352465,335.6809524
3923,208,67291.6875,15258.81731,15473.05288,53430.63014,7,10577.71429,70073.89904,74,45354,612.8918919
3925,1265,54974.12885,10130.23083,10422.85138,52551.63821,25,9461.4,57964.69723,537,125779,234.2253259
3926,1389,75172.55292,17826.91505,18308.37509,60218.94584,23,7360.73913,78953.44132,535,358015,669.1869159
3927,658,69796.7766,15671.29635,16001.81459,60454.96545,21,7009.619048,73820.68085,299,185084,619.0100334
3928,231,150711.6494,51185.19048,52864.11688,67812.86667,1,5949,154758.4762,72,79588,1105.388889
3929,408,118626.0833,36360.68059,36866.41176,71571.88462,10,11932.6,129303.7451,171,282858,1654.140351
3930,7913,95398.36497,25855.24393,26561.21534,75085.68346,148,7715.587838,100246.3199,3314,5453131,1645.483102
3931,9510,67012.85005,14638.8346,15027.77487,60052.09124,337,8013.267062,70569.07277,4131,2151924,520.9208424
3933,473,78581.0148,19257.02114,19871.33404,62780.49319,3,7112.666667,82477.05708,185,52744,285.1027027
3934,7710,74708.59248,17557.53217,18035.56744,65279.88853,197,7710.573604,78603.71608,3306,1604947,485.4649123
3936,3839,63784.02605,13486.72727,13695.68846,56413.65026,131,8682.908397,67049.23476,1452,542596,373.6887052
3937,811,88634.43896,23848.01726,24383.90136,59947.55345,14,6641.214286,93241.24414,328,262681,800.8567073
3938,1128,62835.12589,13166.69504,13412.46011,55007.76722,33,7346.969697,67721.29699,417,1500515,3598.357314
3939,4929,55912.7462,10543.76116,10747.08724,51608.75878,173,9290.624277,58747.27754,1776,552011,310.8170045
3940,1147,55752.18657,10683.09677,10727.73409,48609.53273,78,8766.589744,58226.63731,422,326133,772.8270142
3941,4302,56174.91051,10607.72871,10830.09507,51611.26567,123,8445.211382,59155.21897,1459,589529,404.0637423
3942,850,71875.39765,16689.02473,16983.89176,58435.66611,30,8167.3,75630.48588,298,173076,580.7919463
3943,633,92143.38547,24814.94155,25240.86256,56618.71552,21,8188.857143,100006.812,219,833930,3807.899543
3944,319,189088.9498,66390.55799,67601.07524,76771.94578,5,7520.6,209603.4044,138,2995441,21706.0942
3945,369,63185.53388,13374.81572,13182.11111,57019.24188,5,10323.6,66878.40379,134,53867,401.9925373
3946,98,59073.18367,11489.54082,11144.68367,48403.60938,2,12193,62963.41837,34,9648,283.7647059
3950,1722,57004.4065,10834.49071,11049.3856,52471.19454,43,9234.860465,59579.26423,718,187569,261.2381616
3951,383,56062.88773,10492.44386,10007.35509,50704.75,5,5246.4,59863.31593,139,31579,227.1870504
3953,3035,59516.05733,11622.51895,11764.49654,53886.89535,66,8577.393939,62769.3117,1473,431527,292.957909
3954,149,69315.25503,15735.49664,16258.48993,54799.3913,2,6422.5,72115.86577,71,28219,397.4507042
3956,855,56112.76725,10593.33684,10571.75088,50338.20679,21,8499,59095.93801,360,107567,298.7972222
3957,112,53925.54464,9607.598214,8806.9375,48169.325,6,8000,58497.96429,49,9258,188.9387755
3958,106,52080.29245,9098.783019,9125.179245,43680.89333,0,0,55205.87736,39,5186,132.974359
3959,400,59111.195,11766.12782,11744.3375,49162.17391,9,8406.555556,62691.97,187,64599,345.4491979
3960,928,58792.25,11540.65841,11498.69828,54399.91089,26,8151.653846,62589.17672,525,235143,447.8914286
3962,303,54389.66997,10060.55776,9685.90429,49891.79592,8,8745.125,57215.39934,156,21316,136.6410256
3964,58,57679.67241,11081.93103,11327.56897,56411.62745,0,0,60305.37931,32,3351,104.71875
3965,50,48138.18,7744.24,7720.12,48448.025,4,9782.75,50291.44,19,2360,124.2105263
3966,180,64754.82222,13886.50556,12948.25,54596.62791,1,971,68404.07222,78,10564,135.4358974
3967,42,63023.85714,13018.97619,12683.5,49372.38235,1,7280,66277.45238,17,4732,278.3529412
3971,1419,57069.92741,10941.47992,11051.00564,54728.62478,30,9395.433333,60364.02537,492,120989,245.9126016
3975,6144,57940.29118,10903.70959,11419.43278,59898.25153,53,8488.207547,61007.71436,2870,866056,301.7616725
3976,10417,51749.3502,8790.749544,9109.844965,52827.84791,119,8226.310924,54335.50427,4957,1349667,272.2749647
3977,34019,56468.23457,10469.2871,10882.63811,56475.22872,537,7603.119181,59513.68168,15996,3771277,235.7637534
3978,2534,59685.97711,11537.64508,11967.40923,58604.41239,28,7632.464286,63078.29282,1173,253551,216.1560102
3979,152,47947.23026,7738.572368,7630.973684,48742.82456,4,7605.25,50732.80921,56,16483,294.3392857
3980,1378,57758.06459,10924.63788,11340.84035,56532.62213,20,6246.95,61089.85559,650,95168,146.4123077
3981,1709,58057.31071,11291.31363,11672.11586,54963.5419,23,9734.782609,61156.34991,720,163335,226.8541667
3984,1545,55687.23689,10362.21683,10642.48026,52790.09835,37,8328.162162,58538.95728,663,130073,196.188537
3987,578,56190.67993,10588.01557,10966.21453,56780.27071,10,9567.4,59435.0917,232,32389,139.6077586
3988,413,58248.94189,11519.50121,11430.90799,53221.60577,8,5610.625,61745.46489,133,41270,310.3007519
3990,51,65938.2549,14080.4902,14306.27451,55375.31429,3,10696.66667,67934.66667,18,3145,174.7222222
3991,127,45747.45669,6933.440945,7043.582677,45676.45794,1,8364,48335.85039,61,9724,159.4098361
3992,245,51067.0449,8715.191837,8581.926531,49034.40099,2,10004.5,54032.40408,126,16307,129.4206349
3995,3276,62376.40629,13816.16606,13948.80098,48618.94094,84,8644.845238,65205.40415,1834,395845,215.8369684
3996,1808,64958.51162,13971.02489,14043.18473,56638.68443,52,8428.480769,68910.31803,953,365527,383.5540399
6000,7224,103308.7464,29579.24315,30193.41722,99085.22783,48,11176.95833,105815.7835,1799,1099868,611.3774319
6003,2639,77259.50739,18296.46247,18907.27245,72733.16356,9,12010.77778,79870.44979,768,325106,423.3151042
6004,5293,100635.2167,27552.70951,28265.49405,93189.45291,21,8315.142857,103929.7164,1800,1135272,630.7066667
6005,3529,105351.5259,30041.24653,30918.92547,91681.01649,31,9638.16129,109207.1043,1178,965455,819.5713073
6006,4640,92849.83944,24239.43963,24979.72069,82807.6287,55,8647.145455,96379.59526,1928,1371027,711.1135892
6007,4067,105603.3831,29594.53394,30537.18835,90720.8244,29,8177.241379,109583.7792,1678,1113388,663.5208582
6008,7799,125176.9201,37843.63088,38864.70548,101733.5959,92,7248.467391,130368.7124,3177,3862570,1215.791627
6009,8726,175993.9419,60225.15723,61755.50447,121225.0033,100,9141.54,183835.5945,3502,6053161,1728.486865
6010,8363,141341.9376,44834.69852,45801.96473,108706.3947,149,8221.637584,147816.1149,3399,7477125,2199.801412
6011,5153,191631.8756,66896.50194,68514.4838,114040.2822,65,7796.415385,205436.6367,1989,16793639,8443.257416
6012,4518,157058.836,52324.5052,53491.63413,101296.8231,47,8249.723404,164599.4354,1662,6956769,4185.781588
6014,10552,112687.0987,32665.95204,33470.15978,93875.14137,184,7788.891304,117028.3203,4398,3468295,788.6073215
6015,3635,160682.2501,52889.10704,54175.73067,113388.3772,60,8138.1,167805.1519,1503,2136411,1421.431138
6016,5153,89110.52474,22728.39705,23544.08151,82530.29073,44,8350.75,92293.38308,2202,1027484,466.6139873
6017,2600,67016.29308,14329.605,14878.21423,63718.01005,24,8021.5,69272.40385,935,310256,331.8245989
6018,19242,93283.43753,24423.88716,25124.83749,85124.14554,345,7989.805797,96745.2969,8263,3677029,444.9992739
6019,12200,93986.98885,24786.39424,25562.74689,84194.25674,202,7902.326733,97520.09115,4949,2055552,415.3469388
6020,11183,103614.3479,28839.95546,29523.74828,85301.93253,182,7766.285714,107646.3299,4888,2836421,580.2825286
6021,10184,80703.42586,19514.41261,20202.34584,72402.85413,136,7588.882353,83738.80862,3933,1359782,345.7365878
6022,2513,71726.0187,15868.04417,16438.91922,68270.23028,61,7572.393443,74142.17429,1109,401727,362.2425609
6023,7862,89146.7535,22738.88526,23346.30679,80667.85693,153,7323.176471,92532.09134,3501,1684772,481.2259354
6024,6801,71889.86428,15931.89662,16462.51595,70622.11879,145,7957.896552,74420.13895,3008,1014041,337.1146941
6025,15987,86330.11071,21853.39084,22432.49853,77374.53368,310,7109.293548,89872.84594,6556,4244092,647.3599756
6026,11594,78704.66526,18573.80492,19114.13205,74627.87368,235,7234.493617,81429.49155,4913,1933758,393.6002442
6027,22063,77236.62471,18159.22179,18701.1624,73531.59402,351,7226.193732,79867.5046,8666,2980982,343.985922
6028,11535,84412.14313,20854.26233,21427.65964,80220.43737,135,7605.933333,87257.42037,4360,1521935,349.0676606
6029,1566,119441.401,35577.04534,36120.47893,90726.28243,23,8632.565217,124448.0856,644,373162,579.4440994
6030,17773,73672.55579,16744.99527,17210.87639,72534.53767,338,7740.319527,76295.93777,6398,2167327,338.7507033
6031,6913,72144.03009,16023.13064,16566.61681,71129.65211,91,7167.505495,74567.28917,2492,778443,312.3768058
6032,157,86302.24204,22470.35032,23340.82166,65967.35714,0,0,88954.76433,45,19045,423.2222222
6033,267,86305.02622,21829.07491,21689.89513,65874.16854,3,4045.333333,90120,64,81286,1270.09375
6034,239,72830.81172,16184.60669,16430.2887,72541.95909,2,13875.5,75496.12971,70,35373,505.3285714
6035,2902,75197.86285,17205.52998,17675.48587,74798.14174,54,9257.888889,77876.28325,995,277012,278.4040201
6036,6145,74425.3834,16851.8281,17478.93068,75329.69186,73,7255.917808,76988.98796,2280,775223,340.0100877
6037,1068,75011.61798,17236.89794,17206.64607,73757.84368,19,9352.842105,77680.78933,392,116965,298.380102
6038,1443,75069.68261,16916.48371,17590.74983,75795.12166,11,6807,77555.35967,509,116099,228.0923379
6041,550,81983.18182,20055.25818,20161.13818,76440.41978,18,8700.944444,84415.09636,195,54215,278.025641
6042,44,68305.59091,14713.72727,14217.63636,66012.45714,2,3221,70985.52273,15,2532,168.8
6043,89,88992.55056,22851.93258,22697.94382,77023.38333,0,0,93846.30337,27,16783,621.5925926
6044,504,77371.91071,18409.90079,17721.36508,63367.57743,13,8374.230769,80149.82341,121,26647,220.2231405
6050,8270,113899.1064,33473.52715,34439.46554,85638.08162,128,7635.054688,118407.4611,3370,3301678,979.7264095
6051,7184,77630.50418,18282.90726,18970.25139,73157.39327,67,7928.134328,80373.36943,2617,1232594,470.9950325
6052,5789,84304.82743,20801.00345,21526.55035,78567.25609,70,7735.385714,87241.65814,2369,1190189,502.4014352
6053,7216,79808.23157,18967.86225,19617.64052,75315.41889,123,8090.373984,82453.50305,3016,1219889,404.4724801
6054,9513,70442.23946,15506.82403,16030.04215,67355.0639,188,8006.12766,72801.00809,3639,1327542,364.8095631
6055,7974,80164.19375,19314.39739,19990.84976,72926.52904,105,7772.095238,82819.28668,2984,1092688,366.1823056
6056,18324,70957.74149,15671.19964,16159.78558,67678.33329,381,7871.186352,73457.47883,6638,2449264,368.9761976
6057,8484,73896.99882,16662.38359,17257.10632,71269.60407,154,7230.642857,76377.75931,3196,977586,305.8779725
6058,6225,69254.03968,14934.83371,15450.27293,67323.54831,134,7873.059701,71617.91149,2283,710158,311.0635129
6059,11155,79808.39193,19306.28669,19891.40179,69817.0296,245,7782.673469,82740.36029,4354,2073272,476.1763895
6060,12310,75473.29789,17388.46908,18003.88351,71095.78573,185,7337.821622,78218.78351,4963,2165527,436.3342736
6061,15658,59659.44801,11577.29394,11980.17052,59541.4243,273,8087.201465,61825.31958,5604,1595978,284.7926481
6062,15861,68016.80096,14599.85258,15085.96431,65039.53625,353,8136.104816,70413.44518,6030,2018656,334.7688226
6063,6693,62542.85343,12580.36984,13044.57224,62489.21006,113,7309.044248,64573.6081,2413,634925,263.1268131
6064,13076,59908.35875,11688.68798,12108.64316,59072.86091,280,7758.167857,61888.99633,5036,1327628,263.6274821
6065,29152,74301.55929,16879.45686,17476.14342,72141.08298,436,7555.337156,76948.67783,10840,3704656,341.7579336
6066,8996,64369.87194,13282.56603,13729.8317,62882.12096,135,7360.140741,66625.92441,3545,999163,281.8513399
6067,40,90182.05,22739.925,23426.025,91674.97297,1,1524,93277.05,14,9465,676.0714286
6068,42,78326.90476,17928.57143,18608.30952,74750.32432,1,292,81188.09524,13,6135,471.9230769
6069,15401,77397.76086,17996.88564,18644.89332,75228.98607,244,6893.864754,80059.11701,5613,3164724,563.8204169
6070,1719,91934.53927,23815.63874,24371.23502,84027.85114,31,6934.354839,95683.67423,753,546978,726.3984064
6071,1682,85333.47325,21348.78835,21642.06005,77665.50352,29,7177.862069,88177.1302,664,580357,874.0316265
6072,446,78840.43946,18745.34081,19296.1009,75847.04301,8,8705.625,81522.49103,169,54442,322.1420118
6073,1532,82904.65796,20334.61554,21021.09856,77517.35637,36,6415.388889,85645.5124,610,301989,495.0639344
6074,472,77761.31144,18204.1589,18827.93432,73299.79293,5,7049.2,80201.88559,156,80809,518.0064103
6076,10414,85606.75869,21457.31531,21921.73766,76790.20434,271,7300.306273,88669.27041,4001,2350060,587.368158
6077,389,92182.52699,24462.06427,25078.30334,65947.80323,9,6627.666667,95714.61954,140,100145,715.3214286
6078,298,101945.6242,28429.92953,29237.56376,79583.55844,3,8441.333333,105594.755,86,31629,367.7790698
6081,2269,81800.65888,19661.86646,20261.87087,79013.21985,35,6634.228571,84462.03129,789,317545,402.4651458
6082,1498,80096.31041,19060.73899,19610.27503,74886.24392,24,5400.25,82799.55541,521,197877,379.8023033
6083,1701,87974.22986,22602.7425,23174.61552,82444.60946,27,8929.740741,90955.80188,571,278718,488.1225919
6084,3468,79011.85813,18838.11534,19352.12168,74414.78687,39,6305.538462,82594.33852,1077,303935,282.2051996
6090,165,90333.25455,23772.38788,24738.2,71075.4569,1,7321,93451.63636,28,11775,420.5357143
6100,8052,83105.20094,20380.09269,20997.20392,76864.19932,56,8294.232143,86102.01478,3030,1569042,517.8356436
6101,8445,78495.22724,18588.90076,19223.27176,75036.10917,96,6995.145833,81374.48774,3386,1374877,406.0475487
6102,5376,63521.76469,13084.24535,13445.91704,62406.67079,114,8297.596491,65757.47768,1986,699147,352.0377644
6103,4510,73824.41907,16727.72217,17347.65942,72990.89749,39,8803.025641,76405.78093,1562,580468,371.6184379
6104,7072,77244.38023,18153.95588,18683.68085,72571.48041,117,8223.08547,80059.54171,2619,1048583,400.3753341
6105,6723,68142.02796,14583.93783,15031.71397,67434.323,131,7680.618321,70664.37424,2427,832247,342.9118253
6106,157,84810.41401,20991.1465,22021.3121,74244.02222,1,15043,87846.13376,43,11141,259.0930233
6107,19212,65434.13231,13645.64796,14125.5572,64344.68657,252,8274.214286,67699.32329,7015,2387650,340.3635068
6108,11123,65979.49573,13767.15798,14212.90767,65211.82405,218,7267.422018,68143.48368,4526,1422710,314.341582
6109,4947,63190.57206,12902.68001,13325.78108,61059.35496,106,8223.669811,65289.7174,1835,477252,260.0828338
6110,17323,67390.69439,14304.37654,14827.77544,66460.65332,354,7601.364407,69738.34584,6884,2311921,335.8397734
6111,10472,71720.04192,16042.01537,16545.39773,67412.09644,236,7509.148305,74162.15451,4078,1735906,425.6758215
6112,22585,70638.39841,15490.18827,16073.59686,68988.53299,414,7682.140097,73101.95913,8907,3731660,418.9581228
6121,1415,81305.40283,19655.43746,20321.98445,74029.23952,14,6597.785714,84331.84311,499,163479,327.6132265
6122,6378,85726.47585,21830.2322,22616.01568,72919.94503,98,7866.72449,88344.48322,2990,890031,297.6692308
6123,705,73865.16738,16796.35603,17437.26383,72708.36153,13,7367.769231,76183.06383,336,85476,254.3928571
6124,527,79019.37951,18634.93726,18991.81404,78764.7897,13,8252.307692,81746.04554,246,90478,367.796748
6125,1329,83536.42814,20571.02784,21251.98796,77235.89071,16,6779.3125,86365.2784,540,166016,307.437037
6126,100,70367.33,15635.92,15022.45,66705.45333,1,20852,73275.02,33,20373,617.3636364
6147,6980,63633.60573,13006.68567,13403.45544,62675.00524,132,7746.431818,65645.38309,2763,879916,318.4639884
6148,8337,84655.6837,21238.41291,21718.49598,77051.03632,185,7512.248649,87917.67194,3594,1977017,550.0882026
6149,9496,82078.61289,20009.89299,20498.82245,77856.28447,199,7393.175879,85093.84362,4057,1790657,441.3746611
6150,6378,88058.13829,22709.66034,23240.84431,79570.19958,140,7339.885714,91284.1894,2619,1596630,609.6334479
6151,9278,117234.5385,34767.73545,35775.20403,92177.3075,121,8378.809917,121913.5184,3689,3587134,972.3865546
6152,12402,93828.82188,24875.0979,25481.72383,81427.29326,228,8180.574561,97361.06515,5178,3541699,683.9897644
6153,10793,133352.5284,41891.28178,43094.91698,91560.47455,179,7806.698324,138284.7631,4363,4970390,1139.213844
6154,4782,94261.96884,24957.38018,25569.33438,84110.38428,118,7150.457627,97613.2156,2018,1123878,556.9266601
6155,24790,77130.48241,18000.40219,18585.3645,74982.09726,342,6995.716374,79773.28749,9925,3908742,393.8279093
6156,8023,104522.0699,29286.85663,30039.67369,88416.77098,142,7902.640845,108100.5697,3303,1838700,556.6757493
6157,6871,92365.0358,24132.03159,24860.63979,82250.35489,140,7867.7,95869.32543,2877,1506827,523.7493917
6158,3771,111139.0973,31828.30955,32881.02731,90300.11379,48,7540.145833,115559.6913,1567,1000942,638.7632419
6159,1816,132289.7693,40833.89923,41807.22247,96961.21655,20,9384.95,142384.5127,706,790948,1120.322946
6160,4485,91448.43501,23945.66191,24701.20424,81255.6408,73,8169.054795,95141.90948,1729,1080160,624.7310584
6161,101,65270.0099,13762.19802,14354.81188,67409.42268,0,0,67551.18812,38,7870,207.1052632
6162,5494,88542.90954,22659.53178,23298.43102,77629.46051,79,8487.43038,91847.69603,2131,1199451,562.8582825
6163,23434,75559.43083,17518.62837,18119.54703,70590.46977,434,8118.463134,78106.03294,8842,3340333,377.7802533
6164,27243,77626.63598,18049.52371,18716.73476,75839.3135,307,7055.371336,80208.3402,10188,3344367,328.2653121
6165,127,86704.98425,21636.25984,22619.77165,73779.24545,1,16769,89865.62992,46,9249,201.0652174
6166,4782,84044.81974,20670.24346,21352.49038,76627.95859,70,6946.171429,86877.86533,1753,552371,315.1003993
6167,10304,69092.52727,14887.64926,15417.79649,68048.68179,196,7914.382653,71486.86656,3576,1162136,324.9821029
6168,10266,71838.10978,15997.25641,16409.78687,70548.2042,239,8106.794979,74362.91983,3717,1140779,306.9085284
6169,15606,75920.70319,17446.85413,17974.49276,74988.94361,379,7777.704485,78513.32737,5847,2004522,342.8291432
6170,4155,73716.9769,16537.0515,17160.18965,73006.35667,55,6803.218182,76079.24164,1478,501062,339.0135318
6171,12083,82381.6716,19710.29107,20399.42092,80871.96643,151,6830.622517,85174.81652,4543,1469283,323.4169051
6172,6346,77931.08588,18098.43476,18646.91759,78185.26418,98,7786.438776,80699.88702,2342,752978,321.5106746
6173,5558,90019.78877,22660.22364,23258.25891,88759.87658,61,6672.508197,93057.20817,2026,617216,304.6475814
6174,1259,78674.62431,18419.96346,18918.74027,76837.70717,21,7497.619048,82439.29786,441,144911,328.5963719
6175,1519,85498.75839,21007.81962,21537.52469,82342.12023,20,6330.6,88520.38512,575,182834,317.9721739
6176,365,87171.67945,22082.79178,22610.53151,76108.14488,5,6232.6,91006.79452,95,30769,323.8842105
6180,1753,81012.8243,19274.62728,19928.7838,81496.83863,21,5552.571429,83604.87336,600,302893,504.8216667
6181,243,87987.57613,22291.66255,22735.42387,80359.78744,2,8394.5,91873.17284,76,21910,288.2894737
6207,371,80734.64151,19261.86253,20037.38275,76939.60968,4,10542.75,83774.83558,105,55047,524.2571429
6208,4188,82086.52077,19818.73878,20117.21108,78875.58543,114,7895.008772,84740.00334,1443,479958,332.6112266
6209,579,79195.62522,18851.59413,19364.37651,74096.78468,10,9213.3,81673.16062,187,47837,255.8128342
6210,27907,81133.88612,19653.01333,20091.86871,76903.33166,814,8083.05774,83909.24635,9475,3394115,358.217942
6211,2175,84856.78851,20934.72861,21341.34437,84266.95474,51,10295.66667,87547.11908,757,244000,322.324967
6213,315,75408.16508,17244.19365,17898.51746,71402.44364,6,10563.5,78348.61905,106,41779,394.1415094
6214,257,80005.39689,18972.98444,19185.11284,78968.10046,3,4844.666667,82306.59922,71,31418,442.5070423
6215,1595,81384.55987,19429.85006,20075.08025,78925.48303,34,7667.647059,83963.28025,583,163209,279.9468268
6218,203,68726.78818,14950.8867,15232.34975,66540.28324,1,9176,72051.66502,54,16404,303.7777778
6220,1954,69637.30399,15279.47185,15724.35312,65120.27558,22,8051.636364,72003.04094,577,180633,313.0554593
6221,87,60335.75862,11973.71264,12532.25287,63042.89474,1,3920,64369.14943,25,9429,377.16
6223,98,86191.06122,20988.70408,21966.2449,76995.10345,1,20076,88807.65306,17,2190,128.8235294
6224,479,79579.53445,19423.26931,20105.03758,69359.98063,6,9404.166667,82736.29436,151,52910,350.397351
6225,3504,86491.54024,21386.80908,22101.6367,82365.08494,62,9233.693548,88960.05993,1190,326069,274.007563
6226,356,85484.42135,21062.61798,21821,81367.68439,7,4908.142857,88457.26124,112,47699,425.8839286
6227,334,76435.87126,17461.91916,18187.45509,77506.54,5,5717.2,78861.60479,107,40845,381.728972
6228,96,80621.65625,20028.03125,20250.375,56467.79412,1,8222,84866.08333,18,2237,124.2777778
6229,96,74283.11458,16780.04167,17493.04167,56949.82051,2,5971,76859.4375,23,11807,513.3478261
6230,19082,76774.05136,18017.85064,18573.02851,70682.40123,420,7989.590476,79465.61168,6044,2392187,395.7953342
6232,4559,75146.32244,17086.77342,17654.53806,74286.1999,105,8259.590476,77646.76267,1546,505630,327.0569211
6233,8270,80547.61729,19129.32914,19710.70242,78003.21637,159,7655.981132,83055.626,2773,918506,331.2318788
